,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000031865,0.7654395397599927,0.0,0.0,0.7604497380958578,0.7703389636720772,Dctn1
ENSMUSG00000022754,0.7648753236777273,0.0,0.0,0.7598751519709143,0.7697849959581704,Tmem45a
ENSMUSG00000031879,0.7643376582674347,0.0,0.0,0.759327611777449,0.7692570897700769,Fam96b
ENSMUSG00000030796,0.7640215750357279,0.0,0.0,0.7590057266605443,0.7689467406639369,Tead2
ENSMUSG00000019432,0.7629725125489993,0.0,0.0,0.7579374256156894,0.7679166927806201,Ddx39b
ENSMUSG00000062762,0.7624401263969326,0.0,0.0,0.7573952864656803,0.7673939465219021,Ei24
ENSMUSG00000029478,0.7614101172443459,0.0,0.0,0.7563464279030985,0.7663825690048708,Ncor2
ENSMUSG00000003344,0.7606124998838187,0.0,0.0,0.75553423184288,0.7655993626536803,Btbd2
ENSMUSG00000022433,0.7606024854748351,0.0,0.0,0.7555240344916505,0.7655895290867867,Csnk1e
ENSMUSG00000031728,0.7604415011614711,0.0,0.0,0.7553601096703056,0.7654314515387409,Zfp821
ENSMUSG00000015937,0.7600227150466752,0.0,0.0,0.7549336770691534,0.7650202242897447,H2afy
ENSMUSG00000066979,0.7598405097246801,0.0,0.0,0.7547481462599338,0.7648413064042529,Bub3
ENSMUSG00000032185,0.7597756259411617,0.0,0.0,0.7546820784585604,0.7647775930990508,Carm1
ENSMUSG00000028651,0.7595042792119894,0.0,0.0,0.7544057812359346,0.7645111402997009,Ppie
ENSMUSG00000001288,0.7594836603569268,0.0,0.0,0.7543847862810148,0.7644908932503001,Rarg
ENSMUSG00000005493,0.7593909487833487,0.0,0.0,0.7542903837235494,0.764399853358816,Msh4
ENSMUSG00000069662,0.7592412898235494,0.0,0.0,0.7541379955507543,0.7642528924778007,Marcks
ENSMUSG00000004127,0.7585734328733791,0.0,0.0,0.7534579661158765,0.7635970694296426,Trmt10a
ENSMUSG00000033585,0.7574087366396639,0.0,0.0,0.7522720680971449,0.7624533346870311,Ndn
