,Forebrain/Midbrain/Hindbrain_corr,Forebrain/Midbrain/Hindbrain_pval,Forebrain/Midbrain/Hindbrain_qval,Forebrain/Midbrain/Hindbrain_ci_low,Forebrain/Midbrain/Hindbrain_ci_high,gene_annotation
ENSMUSG00000020471,0.11344800816347211,5.4219876899753344e-254,7.172448370919957e-253,0.10696761773187646,0.1199187601130312,Pold2
ENSMUSG00000067288,0.11340380368470582,8.552394534788213e-254,1.1252861233554136e-252,0.10692334930194812,0.1198746232431445,Rps28
ENSMUSG00000021871,0.11301231302682752,4.803325897770958e-252,6.0601879466635435e-251,0.1065312933911222,0.11948373023725657,Pnp
ENSMUSG00000006333,0.11296934359719334,7.467564998082821e-252,9.397419571139387e-251,0.10648826204290222,0.11944082628282401,Rps9
ENSMUSG00000026701,0.11266268450806723,1.7323903377974513e-250,2.1108509962085868e-249,0.10618116176549043,0.11913463376753894,Prdx6
ENSMUSG00000098659,0.11261175480266435,2.91776506247596e-250,3.5289146706359495e-249,0.10613015890760709,0.11908378143116019,1110015O18Rik
ENSMUSG00000001100,0.11189616878489995,4.314858166795319e-247,4.859559528034802e-246,0.10541354866953863,0.11836927889401336,Poldip2
ENSMUSG00000029608,0.1115216446325314,1.930753866326153e-245,2.095661756235177e-244,0.10503849114374901,0.11799531914259742,Rph3a
ENSMUSG00000057863,0.11149464621109925,2.5380784605761878e-245,2.742733378700113e-244,0.10501145434415315,0.11796836133633129,Rpl36
ENSMUSG00000030498,0.11103978015338285,2.518858035596012e-243,2.586491112085039e-242,0.10455594313683061,0.11751417812326041,Gas2
ENSMUSG00000058799,0.11018880862322285,1.3003424570840503e-239,1.2070324388025559e-238,0.10370377195457564,0.11666447679756756,Nap1l1
ENSMUSG00000057841,0.11003208669322169,6.232126869143726e-239,5.67759476405257e-238,0.10354683012497314,0.11650798776517647,Rpl32
ENSMUSG00000030057,0.10956714788028472,6.423899816195231e-237,5.532079561109271e-236,0.10308124084739563,0.11604373798560129,Cnbp
ENSMUSG00000014226,0.10949835607281126,1.2732622020397265e-236,1.083574820952491e-235,0.10301235303929758,0.11597504788637557,Cacybp
ENSMUSG00000030056,0.10901985137617272,1.4665949020201764e-234,1.1548376534444955e-233,0.10253318229941409,0.11549724894168115,Isy1
ENSMUSG00000025792,0.1089943477089892,1.8876374067966973e-234,1.4802067585970142e-233,0.10250764321750733,0.11547178280600436,Slc25a10
ENSMUSG00000026192,0.1084833200061385,2.928336616717123e-232,2.099781559977769e-231,0.10199590769737212,0.11496150534302241,Atic
ENSMUSG00000051786,0.1075446865188411,2.902626280769672e-228,1.7767459597471204e-227,0.10105598306689821,0.11402424095692389,Tubgcp6
ENSMUSG00000006941,0.10737233338296094,1.5584351474721744e-227,9.226597477872396e-227,0.10088339410831788,0.1138521379638297,Eif1b
ENSMUSG00000047215,0.10664778571623462,1.7696881645454924e-224,9.078433726686361e-224,0.10015785934887098,0.11312863760737908,Rpl9
