,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000064267,0.3134014305211335,0.0,0.0,0.30259413910637606,0.324128144369171,Hvcn1
ENSMUSG00000032435,0.31339731538215043,0.0,0.0,0.30258999358824035,0.3241240604369261,Dync1li1
ENSMUSG00000025147,0.3133897324005554,0.0,0.0,0.302582354627941,0.3241165349590541,Mob2
ENSMUSG00000063659,0.313317539912693,0.0,0.0,0.30250962927386504,0.32404488985763014,Zbtb18
ENSMUSG00000048142,0.31328455051498577,0.0,0.0,0.30247639641715374,0.32401215055508287,Nat8l
ENSMUSG00000110344,0.3132672867091231,0.0,0.0,0.30245900521631736,0.3239950176172181,RP23-220F20.2
ENSMUSG00000106674,0.3132632304105114,0.0,0.0,0.30245491898606514,0.32399099206629073,Gm43153
ENSMUSG00000058126,0.3131289924139515,0.0,0.0,0.30231969066440234,0.3238577714057312,Tpm3-rs7
ENSMUSG00000026199,0.3131057027796223,0.0,0.0,0.30229622925781485,0.3238346582309013,Ankzf1
ENSMUSG00000056271,0.31308214011751884,0.0,0.0,0.3022724928230697,0.3238112740839253,Lman1l
ENSMUSG00000075600,0.3130755330630912,0.0,0.0,0.30226583704458054,0.3238047170834224,Zc3h3
ENSMUSG00000042978,0.31305775079787757,0.0,0.0,0.3022479236483766,0.3237870695285171,Sbk1
ENSMUSG00000028029,0.3129941651375752,0.0,0.0,0.302183869153548,0.3237239655030185,Aimp1
ENSMUSG00000039563,0.3129711965869262,0.0,0.0,0.30216073127347154,0.3237011709060732,2210406O10Rik
ENSMUSG00000032532,0.3129534576362099,0.0,0.0,0.3021428615558567,0.32368356629384565,Cck
ENSMUSG00000019478,0.3128810877685281,0.0,0.0,0.302069958275193,0.32361174441196167,Rab4a
ENSMUSG00000018841,0.3128455670501751,0.0,0.0,0.30203417579231573,0.3235764926118161,Rad51d
ENSMUSG00000034377,0.3128290717672747,0.0,0.0,0.30201755896029875,0.32356012220032393,Tulp4
ENSMUSG00000074825,0.31281809902650815,0.0,0.0,0.30200650536811946,0.32354923252105494,Itpripl1
ENSMUSG00000027246,0.31280239596870335,0.0,0.0,0.3019906866091472,0.32353364832737574,Ell3
