,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000048076,0.5208863335217977,0.0,0.0,0.5121317991195776,0.5295326493539195,Arf1
ENSMUSG00000038128,0.5207532411805952,0.0,0.0,0.5119970551889447,0.5294012156715305,Camk4
ENSMUSG00000104785,0.5207087330053494,0.0,0.0,0.5119519947923262,0.5293572620852913,Gm31121
ENSMUSG00000097119,0.5205449560496548,0.0,0.0,0.511786186239795,0.5291955254538192,B230354K17Rik
ENSMUSG00000061079,0.5205038510239393,0.0,0.0,0.5117445714228005,0.529154932413547,Zfp143
ENSMUSG00000074657,0.5201643840057066,0.0,0.0,0.5114008958502433,0.5288196921277116,Kif5a
ENSMUSG00000035279,0.5201248339428692,0.0,0.0,0.5113608556464346,0.5287806343303767,Ssc5d
ENSMUSG00000034520,0.520096387183713,0.0,0.0,0.5113320563722462,0.5287525416152025,Gjc1
ENSMUSG00000021371,0.520012777013417,0.0,0.0,0.5112474102104684,0.5286699719344159,Mcur1
ENSMUSG00000059734,0.5199878885504352,0.0,0.0,0.5112222133939764,0.5286453931650855,Ndufs8
ENSMUSG00000100486,0.5199062243623419,0.0,0.0,0.511139537540158,0.5285647450438666,Gm4131
ENSMUSG00000028785,0.5197049096256157,0.0,0.0,0.5109357295853022,0.528365934400108,Hpca
ENSMUSG00000027489,0.5196587290560499,0.0,0.0,0.5108889772232821,0.5283203281227099,Necab3
ENSMUSG00000095028,0.5196260046970279,0.0,0.0,0.5108558477135354,0.5282880106869006,Sirpb1b
ENSMUSG00000001228,0.5196059111862951,0.0,0.0,0.5108355054438275,0.5282681670239632,Uhrf1
ENSMUSG00000003680,0.5193823520719948,0.0,0.0,0.510609179315608,0.5280473870619313,Taf6l
ENSMUSG00000020653,0.5193034277364046,0.0,0.0,0.5105292784158456,0.5279694435863894,Klf11
ENSMUSG00000036334,0.5192974980279935,0.0,0.0,0.5105232753427652,0.5279635875656271,Igsf10
ENSMUSG00000061360,0.5191030652124126,0.0,0.0,0.5103264374022409,0.5277715704826574,Phf5a
ENSMUSG00000062997,0.5188131003426464,0.0,0.0,0.5100328873887734,0.5274852066385602,Rpl35
ENSMUSG00000040280,0.518734808081111,0.0,0.0,0.509953627467508,0.5274078863377774,Ndufa4l2
ENSMUSG00000051616,0.5186034100867402,0.0,0.0,0.5098206057837873,0.5272781192633915,C230029F24Rik
ENSMUSG00000029723,0.5185463013520047,0.0,0.0,0.5097627914854662,0.5272217192396255,Tsc22d4
ENSMUSG00000024736,0.5183364227427482,0.0,0.0,0.5095503205620169,0.5270144445362677,Tmem132a
ENSMUSG00000024747,0.5181784051771031,0.0,0.0,0.5093903519505437,0.5268583867696178,Aldh1a7
ENSMUSG00000104937,0.5181416437013999,0.0,0.0,0.5093531366673008,0.5268220811409798,Gm43057
ENSMUSG00000041216,0.5179439217264673,0.0,0.0,0.5091529744477197,0.5266268104008486,Clvs1
ENSMUSG00000044068,0.517820123732858,0.0,0.0,0.5090276490483917,0.5265045467117634,Zrsr1
ENSMUSG00000071076,0.5177838619943083,0.0,0.0,0.50899093998718,0.5264687343191792,Jund
ENSMUSG00000073976,0.5177695637055726,0.0,0.0,0.5089764653243926,0.5264546132026202,1700026J12Rik
ENSMUSG00000021390,0.5177150623216662,0.0,0.0,0.5089212916937552,0.5264007871093505,Ogn
ENSMUSG00000046192,0.517238860183081,0.0,0.0,0.5084392189186278,0.5259304823151034,Iqub
ENSMUSG00000036278,0.5171170367381379,0.0,0.0,0.5083158945160476,0.5258101666925027,Macrod1
ENSMUSG00000073889,0.5169585257225571,0.0,0.0,0.5081554310644337,0.5256536170646443,Il11ra1
ENSMUSG00000048416,0.516954286276453,0.0,0.0,0.5081511394079694,0.5256494300686224,Mlf1
ENSMUSG00000087318,0.5168355099016102,0.0,0.0,0.5080309004354595,0.5255321230141855,Gm12114
ENSMUSG00000022604,0.5167958255119272,0.0,0.0,0.5079907274535616,0.5254929294656324,Cep97
ENSMUSG00000002341,0.5167158274267166,0.0,0.0,0.5079097445523788,0.5254139207341191,Ncan
ENSMUSG00000047832,0.5166639120092652,0.0,0.0,0.5078571901137632,0.5253626472856524,Cdca4
ENSMUSG00000026121,0.516605173276692,0.0,0.0,0.5077977284516365,0.5253046348207618,Sema4c
ENSMUSG00000022678,0.5164427239213852,0.0,0.0,0.5076332801806774,0.5251441936289989,Nde1
ENSMUSG00000107929,0.5160735797771319,0.0,0.0,0.5072595961579939,0.5247796104644246,Gm44197
ENSMUSG00000029338,0.5158483825428272,0.0,0.0,0.5070316309881275,0.5245571940976309,Antxr2
ENSMUSG00000053128,0.5157229508736817,0.0,0.0,0.5069046581529365,0.5244333108168494,Rnf26
ENSMUSG00000067656,0.5156774775514102,0.0,0.0,0.506858626199133,0.5243883987478786,Slc22a27
ENSMUSG00000017754,0.5154362161459068,0.0,0.0,0.5066144017822178,0.5241501142942436,Pltp
