,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000029755,0.10143708371065274,1.3367842567657174e-93,4.534546325528214e-93,0.09180723676196621,0.11104795919297486,Dlx5
ENSMUSG00000055240,0.1014091839695978,1.5025701364509231e-93,5.093458089664147e-93,0.09177928456972846,0.1110201170126631,Zfp101
ENSMUSG00000031594,0.10138460994460347,1.6654976892975245e-93,5.643841712292527e-93,0.0917546643584284,0.11099559367453708,Fgl1
ENSMUSG00000028785,0.10138245334958397,1.6806108113072222e-93,5.693126054563761e-93,0.09175250371070093,0.11099344152719434,Hpca
ENSMUSG00000078926,0.10134651299367044,1.9535954301898844e-93,6.615629631526869e-93,0.09171649582844102,0.11095757527998856,Cdc20b
ENSMUSG00000097622,0.10131904996028254,2.1916327066169588e-93,7.419203475345155e-93,0.09168898121325314,0.11093016885826751,A330033J07Rik
ENSMUSG00000027209,0.10130620479321302,2.3126932688156365e-93,7.826373160120598e-93,0.09167611192509638,0.11091735016491307,Fam227b
ENSMUSG00000030513,0.10127601595827591,2.624122635938247e-93,8.877275493701784e-93,0.09164586641321289,0.11088722353616551,Pcsk6
ENSMUSG00000024654,0.10122074894590402,3.306623198813763e-93,1.1182357791050939e-92,0.09159049568780869,0.11083207035953961,Asrgl1
ENSMUSG00000024534,0.10121612560606424,3.371173760824074e-93,1.1396801084597951e-92,0.09158586367459585,0.11082745653990037,Sncaip
ENSMUSG00000026587,0.10121204186236119,3.4292352781931896e-93,1.1589169578212875e-92,0.09158177227014723,0.110823381204938,Astn1
ENSMUSG00000040997,0.10117973973135577,3.92507258476663e-93,1.3260380353941318e-92,0.09154940955463041,0.11079114557510143,Abhd4
ENSMUSG00000051354,0.10102068345459833,7.627181756096011e-93,2.5724053140290087e-92,0.09139005525534671,0.11063241645634322,Samd3
ENSMUSG00000003534,0.10100552383934035,8.125279195537448e-93,2.73947376788181e-92,0.09137486726137918,0.11061728799684098,Ddr1
ENSMUSG00000027238,0.10095813098476342,9.901534344712513e-93,3.337220877894342e-92,0.09132738571655921,0.11056999251443714,Frmd5
ENSMUSG00000020752,0.10092016903520318,1.1599799832521746e-92,3.908288353275521e-92,0.09128935275718955,0.11053210852914777,Recql5
ENSMUSG00000034387,0.10084828063148873,1.5651857246865963e-92,5.2699856050053754e-92,0.09121732995944166,0.11046036768955644,Ssu2
ENSMUSG00000050304,0.1008422930574384,1.6047186166608576e-92,5.4012743744895914e-92,0.09121133119627844,0.11045439240158038,Slc25a2
ENSMUSG00000104785,0.10083262466098787,1.6706675593182494e-92,5.6194670680062204e-92,0.09120164473375586,0.1104447438425219,Gm31121
ENSMUSG00000016194,0.10081594426278195,1.7908640036121593e-92,6.021735049133017e-92,0.09118493317134864,0.11042809766451166,Hsd11b1
