,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000061046,0.6208909529560724,0.0,0.0,0.6168433850064506,0.6249056828180756,Haghl
ENSMUSG00000073408,0.6206212253653047,0.0,0.0,0.6165714588796352,0.6246381501419445,Dpcr1
ENSMUSG00000003665,0.6205405306498456,0.0,0.0,0.6164901066133774,0.6245581118983939,Has1
ENSMUSG00000024300,0.6205239792174609,0.0,0.0,0.6164734203203016,0.6245416951056653,Myo1f
ENSMUSG00000022687,0.6204643703706217,0.0,0.0,0.6164133258120934,0.6244825711248798,Boc
ENSMUSG00000035699,0.6202861933576655,0.0,0.0,0.6162336973883804,0.6243058431521878,Slc51a
ENSMUSG00000069662,0.6202587742082175,0.0,0.0,0.6162060549229282,0.6242786469548586,Marcks
ENSMUSG00000046841,0.6202399218455268,0.0,0.0,0.6161870490224524,0.624259947879899,Ckap4
ENSMUSG00000029658,0.620230992761552,0.0,0.0,0.6161780472197026,0.6242510913963054,Wdr95
ENSMUSG00000093922,0.6200861418875122,0.0,0.0,0.6160320168229484,0.6241074181279181,Rpl36-ps4
ENSMUSG00000038204,0.6200858692069119,0.0,0.0,0.6160317419221689,0.6241071476638945,Asb10
ENSMUSG00000085318,0.6200405872625815,0.0,0.0,0.6159860913036612,0.6240622337958298,Gm12524
ENSMUSG00000041062,0.6199172428160195,0.0,0.0,0.6158617427558193,0.6239398918252131,Mslnl
ENSMUSG00000022306,0.6197977207398756,0.0,0.0,0.615741247887649,0.6238213409707758,Zfpm2
ENSMUSG00000027358,0.6197933376047109,0.0,0.0,0.6157368290816856,0.6238169934489095,Bmp2
ENSMUSG00000107011,0.6197354459327301,0.0,0.0,0.6156784663000631,0.6237595721276958,Gm42906
ENSMUSG00000029468,0.6197157869870402,0.0,0.0,0.6156586473843382,0.6237400728945849,P2rx7
ENSMUSG00000085237,0.6196060123250811,0.0,0.0,0.6155479795513026,0.6236311899683535,Gm15406
ENSMUSG00000090173,0.6195534408982271,0.0,0.0,0.6154949804387175,0.6235790455412031,Fbxw10
ENSMUSG00000029231,0.6195282230090692,0.0,0.0,0.6154695574068195,0.6235540324660198,Pdgfra
ENSMUSG00000029517,0.6193689729168432,0.0,0.0,0.6153090120404014,0.6233960755765428,Ankrd7
ENSMUSG00000005873,0.6192525052075805,0.0,0.0,0.6151915972443388,0.6232805534442635,Reep5
ENSMUSG00000037375,0.6192217649850418,0.0,0.0,0.615160607079911,0.6232500627658399,Hhat
ENSMUSG00000060176,0.6192206631738921,0.0,0.0,0.6151594963104138,0.6232489698987863,Kif27
ENSMUSG00000051251,0.6190685965793487,0.0,0.0,0.6150061934831444,0.6230981375737472,Nhlh1
ENSMUSG00000020752,0.6190125963437878,0.0,0.0,0.6149497380683349,0.6230425917963194,Recql5
ENSMUSG00000026586,0.6189517565819789,0.0,0.0,0.6148884038380038,0.6229822457207344,Prrx1
ENSMUSG00000031965,0.6188817823397864,0.0,0.0,0.6148178609485795,0.6229128392274841,Tbx20
ENSMUSG00000038045,0.6187822877812016,0.0,0.0,0.6147175579572196,0.622814151827114,Sult6b1
ENSMUSG00000016458,0.6187579684428797,0.0,0.0,0.6146930410346165,0.6227900297620151,Wt1
ENSMUSG00000029659,0.6187378759152206,0.0,0.0,0.6146727852696405,0.6227701002148205,Medag
ENSMUSG00000031610,0.618660878037834,0.0,0.0,0.6145951618895942,0.6226937268569878,Scrg1
ENSMUSG00000020627,0.618597663122493,0.0,0.0,0.6145314334982036,0.6226310246119865,Klhl29
ENSMUSG00000090667,0.6184319193115662,0.0,0.0,0.6143643436513372,0.6224666247305618,Gm765
ENSMUSG00000028329,0.6184235874730408,0.0,0.0,0.6143559441580512,0.6224583604411393,Xpa
ENSMUSG00000030530,0.6181907901019433,0.0,0.0,0.6141212568385651,0.6222274500752434,Furin
ENSMUSG00000069132,0.6181104063173829,0.0,0.0,0.6140402206313079,0.6221477177011305,Nxph2
ENSMUSG00000105809,0.6180297671852729,0.0,0.0,0.6139589270902326,0.6220677319645934,Gm42626
ENSMUSG00000022705,0.6180285683275318,0.0,0.0,0.6139577185040793,0.6220665428202142,Drd3
ENSMUSG00000057778,0.6179471116827951,0.0,0.0,0.6138756009050071,0.621985746108285,Cyb5d2
ENSMUSG00000053219,0.6179016562108021,0.0,0.0,0.6138297766371829,0.6219406588629978,Raet1e
ENSMUSG00000058818,0.6178989968901193,0.0,0.0,0.6138270957413691,0.6219380210841703,Pirb
ENSMUSG00000074991,0.6177608252788537,0.0,0.0,0.6136878032697947,0.6218009686073999,Gabrr3
ENSMUSG00000027570,0.6177106662826699,0.0,0.0,0.6136372374421315,0.6217512158176984,Col9a3
ENSMUSG00000055980,0.6175627211611546,0.0,0.0,0.6134880925563523,0.6216044686216778,Irs1
ENSMUSG00000029309,0.6174790093367997,0.0,0.0,0.6134037019978573,0.6215214344941239,Sparcl1
ENSMUSG00000047129,0.6172395760502076,0.0,0.0,0.613162327903741,0.6212839390603853,1700113H08Rik
ENSMUSG00000015134,0.617116534499154,0.0,0.0,0.6130382892939031,0.6211618930568586,Aldh1a3
ENSMUSG00000039070,0.617103594065449,0.0,0.0,0.6130252440099638,0.6211490573147274,Cpa4
ENSMUSG00000041895,0.617100451553691,0.0,0.0,0.61302207603625,0.6211459402264035,Wipi1
ENSMUSG00000022414,0.6170619066216063,0.0,0.0,0.6129832188075363,0.6211077071187099,Tab1
ENSMUSG00000087098,0.6170299118207371,0.0,0.0,0.6129509647951368,0.6210759711377423,Gm11884
ENSMUSG00000024142,0.616910922647097,0.0,0.0,0.6128310117289814,0.6209579444030068,Mlst8
ENSMUSG00000006014,0.6168957966616058,0.0,0.0,0.6128157632262814,0.6209429407502632,Prg4
ENSMUSG00000022723,0.6167359246494838,0.0,0.0,0.6126545964712331,0.6207843615358902,Crybg3
ENSMUSG00000027068,0.6166262633069275,0.0,0.0,0.6125440472192227,0.6206755867732352,Dhrs9
ENSMUSG00000037509,0.6166018893145552,0.0,0.0,0.6125194758964246,0.6206514098162944,Arhgef4
ENSMUSG00000031772,0.6164152519336246,0.0,0.0,0.612331327771603,0.6204662809266841,Cntnap4
ENSMUSG00000036955,0.6163115474567158,0.0,0.0,0.6122267840545039,0.6203634144431244,Kif1bp
ENSMUSG00000006457,0.6162533213938777,0.0,0.0,0.6121680868532822,0.6203056588201171,Actn3
ENSMUSG00000033124,0.6162498667060585,0.0,0.0,0.6121646042131411,0.6203022320432071,Atg9a
ENSMUSG00000073682,0.6162171439123765,0.0,0.0,0.612131616663002,0.6202697736139079,Gm10563
ENSMUSG00000051048,0.6160162637788402,0.0,0.0,0.6119291115423998,0.6200705160680215,P4ha3
ENSMUSG00000024087,0.6158694521554389,0.0,0.0,0.6117811126492582,0.6199248899688858,Cyp1b1
ENSMUSG00000038860,0.615798132381002,0.0,0.0,0.6117092162130904,0.619854146010718,Garnl3
ENSMUSG00000079852,0.6157727842469944,0.0,0.0,0.6116836631409913,0.6198290025147014,Klra4
ENSMUSG00000051730,0.6157572746932246,0.0,0.0,0.6116680281976486,0.6198136181669852,Mettl5
ENSMUSG00000027446,0.6154016273401287,0.0,0.0,0.6113095064307065,0.6194608410404658,9230104L09Rik
ENSMUSG00000027327,0.6151735205671204,0.0,0.0,0.6110795569367643,0.6192345743239007,1700037H04Rik
ENSMUSG00000022548,0.615153299868949,0.0,0.0,0.6110591729225366,0.6192145167063874,Apod
ENSMUSG00000101768,0.6151251609129607,0.0,0.0,0.6110308067063133,0.6191866046832722,Gm28694
ENSMUSG00000024008,0.6151024851936743,0.0,0.0,0.6110079478574889,0.6191641118299028,Cpne5
ENSMUSG00000018593,0.6148858855521637,0.0,0.0,0.6107895992972937,0.6189492585971869,Sparc
ENSMUSG00000037034,0.6148811862608259,0.0,0.0,0.610784862068761,0.618944597188755,Pax1
ENSMUSG00000038276,0.6147094071102908,0.0,0.0,0.6106116963531593,0.6187742026236112,Asic3
ENSMUSG00000021620,0.614696785939776,0.0,0.0,0.6105989733226714,0.6187616831679856,Acot12
ENSMUSG00000033350,0.6145974109754473,0.0,0.0,0.6104987964201625,0.6186631090012618,Chst2
ENSMUSG00000029576,0.6145689572933889,0.0,0.0,0.6104701131461312,0.6186348845851766,Radil
ENSMUSG00000097537,0.6145018903573726,0.0,0.0,0.6104025050914004,0.6185683580004916,2610020C07Rik
ENSMUSG00000059108,0.6144377515807377,0.0,0.0,0.6103378488773064,0.6185047359287721,Ifitm6
ENSMUSG00000033196,0.6142684320756797,0.0,0.0,0.6101671636552014,0.6183367802131947,Myh2
ENSMUSG00000022012,0.6141894236143637,0.0,0.0,0.6100875180484772,0.6182584080009513,Enox1
ENSMUSG00000106708,0.6141596570060187,0.0,0.0,0.6100575114157226,0.618228881079833,Gm43782
ENSMUSG00000056035,0.6136530829017453,0.0,0.0,0.6095468543319211,0.6177263842599151,Cyp3a11
ENSMUSG00000052353,0.6135630230866116,0.0,0.0,0.6094560689928195,0.6176370489647655,Cemip
ENSMUSG00000032289,0.6135594555585956,0.0,0.0,0.6094524727269324,0.6176335101349028,Thsd4
ENSMUSG00000068323,0.6134923468827856,0.0,0.0,0.6093848234952765,0.6175669412685603,Slc4a5
ENSMUSG00000031654,0.6134265413123878,0.0,0.0,0.6093184879235314,0.6175016649690096,Cbln1
ENSMUSG00000028385,0.6134194416782645,0.0,0.0,0.6093113311120372,0.6174946224335268,Snx30
ENSMUSG00000092092,0.6133790982649068,0.0,0.0,0.6092706628030522,0.6174546034687178,Gm17215
ENSMUSG00000034271,0.6133790090711039,0.0,0.0,0.6092705728909733,0.6174545149922033,Jdp2
ENSMUSG00000024778,0.6132692812650998,0.0,0.0,0.6091599615288871,0.6173456695289082,Fas
ENSMUSG00000090655,0.6129614752992215,0.0,0.0,0.6088496778847275,0.6170403378579331,Vmn2r120
ENSMUSG00000025389,0.6129531865964951,0.0,0.0,0.6088413224796414,0.6170321157668724,Mip
ENSMUSG00000026421,0.6128824299526039,0.0,0.0,0.60876999646712,0.6169619277182856,Csrp1
ENSMUSG00000044083,0.612874222607697,0.0,0.0,0.6087617230831812,0.616953786322812,Efcab8
ENSMUSG00000087318,0.6127420774222804,0.0,0.0,0.6086285147367119,0.6168227028587703,Gm12114
ENSMUSG00000085187,0.6125587852275513,0.0,0.0,0.6084437482665873,0.6166408829516764,Gm13860
ENSMUSG00000075270,0.6123805988232225,0.0,0.0,0.6082641290819524,0.6164641274054521,Pde11a
ENSMUSG00000047786,0.6123272965860503,0.0,0.0,0.6082103983283711,0.6164112531116377,Lix1
ENSMUSG00000021933,0.6123144086647091,0.0,0.0,0.6081974068019247,0.6163984686569786,Gucy1b2
ENSMUSG00000108815,0.6119458354967373,0.0,0.0,0.607825871633312,0.616032853553205,RP23-325D10.3
ENSMUSG00000023047,0.6118776838883718,0.0,0.0,0.6077571725291135,0.615965248717502,Amhr2
ENSMUSG00000089773,0.6118249368858355,0.0,0.0,0.607704001825959,0.6159129248568823,Skint1
ENSMUSG00000038242,0.6118104466457379,0.0,0.0,0.6076893951966413,0.6158985508526766,Aox4
ENSMUSG00000032353,0.6117567433874883,0.0,0.0,0.6076352606047507,0.6158452783603865,Tmed3
ENSMUSG00000086366,0.611734063572388,0.0,0.0,0.6076123986414929,0.6158227804539758,1700061J23Rik
ENSMUSG00000010796,0.611667273769047,0.0,0.0,0.6075450724695894,0.6157565263149312,Asz1
ENSMUSG00000071317,0.6114459432156584,0.0,0.0,0.6073219649013455,0.6155369704526462,Bves
ENSMUSG00000022562,0.611439034603113,0.0,0.0,0.6073150008315221,0.6155301172250942,Oplah
ENSMUSG00000027318,0.6114377076472716,0.0,0.0,0.6073136632239243,0.6155288009071269,Adam33
