,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000042500,0.1437913077686511,2.261642611841679e-187,4.5214766330301464e-187,0.1342585921965504,0.15329741269315414,Ago4
ENSMUSG00000034684,0.1437639426379184,2.6664627392494793e-187,5.329727641913811e-187,0.1342311530085609,0.15327012647022958,Sema3f
ENSMUSG00000041515,0.14376180960038915,2.7009033706845926e-187,5.397488750368891e-187,0.13422901419908398,0.15326799958274043,Irf8
ENSMUSG00000032769,0.14371898005723185,3.494638058361886e-187,6.982293822900872e-187,0.13418606877902045,0.153225293508414,Trpa1
ENSMUSG00000064109,0.14366973372793268,4.699113474372746e-187,9.386962593633132e-187,0.13413668925622094,0.15317618910234268,Hcst
ENSMUSG00000025650,0.1436677077770938,4.756702542524018e-187,9.500104938134648e-187,0.13413465782693204,0.1531741689890957,Col7a1
ENSMUSG00000028637,0.14363438571974738,5.811705550886022e-187,1.160484335240819e-186,0.13410124567365025,0.15314094293480626,Ccdc30
ENSMUSG00000024330,0.1436320019766538,5.89557666788662e-187,1.1769967394463207e-186,0.1340988554862402,0.1531385660586108,Col11a2
ENSMUSG00000029061,0.14362228008631256,6.25034317568824e-187,1.2475734881613255e-186,0.1340891073144596,0.15312887217318147,Mmp23
ENSMUSG00000051065,0.14361839490125647,6.398012195594582e-187,1.2767934934333632e-186,0.13408521162699755,0.15312499817929157,Mb21d2
ENSMUSG00000026640,0.14358611527973958,7.767672484897966e-187,1.549814941120903e-186,0.1340528447588201,0.153092811527017,Plxna2
ENSMUSG00000074195,0.14358080950532037,8.019299155918917e-187,1.5997006095988265e-186,0.13404752464568656,0.1530875210319443,Clca4b
ENSMUSG00000022203,0.14356385297456709,8.879349643224423e-187,1.7709113767898731e-186,0.13403052229404414,0.15307061332824307,Efs
