,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000021457,0.5132699115806498,0.0,0.0,0.5084217951786075,0.5180854898448322,Syk
ENSMUSG00000002603,0.5102884017370641,0.0,0.0,0.5054202937685432,0.5151240265497888,Tgfb1
ENSMUSG00000035692,0.5100916019047648,0.0,0.0,0.5052221785021278,0.5149285458633561,Isg15
ENSMUSG00000026921,0.5099690550716418,0.0,0.0,0.5050988128103131,0.5148068202053788,Egfl7
ENSMUSG00000019139,0.5093903755756153,0.0,0.0,0.5045162692630613,0.51423201575254,Isyna1
ENSMUSG00000070462,0.5085751746741608,0.0,0.0,0.503695632500817,0.5134222663459669,Mesdc1
ENSMUSG00000002997,0.5079971043830321,0.0,0.0,0.5031137129017333,0.5128480565549227,Prkar2b
ENSMUSG00000025572,0.5071663142613344,0.0,0.0,0.502277398393077,0.5120228070587688,Tmc6
ENSMUSG00000004771,0.506615358594806,0.0,0.0,0.5017227841589528,0.5114755208284985,Rab11a
ENSMUSG00000070639,0.506397345851598,0.0,0.0,0.5015033248340394,0.5112589589896513,Lrrc8b
ENSMUSG00000022667,0.5060079615994584,0.0,0.0,0.501111358464452,0.5108721646064105,Cd200r1
ENSMUSG00000093485,0.505467411102178,0.0,0.0,0.5005672267539334,0.5103352061487462,Gm20708
ENSMUSG00000034116,0.5049714975401829,0.0,0.0,0.5000680311092985,0.5098425846688457,Vav1
ENSMUSG00000037012,0.5044601936399897,0.0,0.0,0.4995533466812867,0.5093346716733981,Hk1
ENSMUSG00000046085,0.5031258668852783,0.0,0.0,0.49821021423121525,0.5080091780148381,4931422A03Rik
ENSMUSG00000070942,0.5001584258996997,0.0,0.0,0.49522327462048704,0.5050612982481799,Il1rl2
ENSMUSG00000067931,0.49891604077063784,0.0,0.0,0.4939727606077066,0.5038270688853214,Zfp948
ENSMUSG00000028708,0.4981322574369547,0.0,0.0,0.4931838595266049,0.503048420463045,Mknk1
ENSMUSG00000021054,0.49424192091843766,0.0,0.0,0.48926824134209557,0.4991834531384926,Sgpp1
ENSMUSG00000035047,0.4941927683667043,0.0,0.0,0.4892187706512003,0.49913461985656976,Kri1
ENSMUSG00000043445,0.4939333400527445,0.0,0.0,0.48895766372160276,0.4988768761360519,Pgp
ENSMUSG00000028709,0.49384302714852585,0.0,0.0,0.4888667666622759,0.4987871494719799,Mob3c
ENSMUSG00000038855,0.4926084071774613,0.0,0.0,0.4876241718507237,0.4975605330532804,Itpkb
ENSMUSG00000027692,0.49064854095666516,0.0,0.0,0.4856516876406376,0.49561333119564027,Tnik
ENSMUSG00000050732,0.49040187051844414,0.0,0.0,0.48540343269660563,0.49536825116891803,Vamp8
ENSMUSG00000022570,0.49034693187453876,0.0,0.0,0.48534814126000664,0.49531366663512433,Tsta3
ENSMUSG00000030689,0.489812575916291,0.0,0.0,0.48481035597986644,0.4947827528523762,Ino80e
ENSMUSG00000028717,0.48913981828598657,0.0,0.0,0.48413328618976204,0.49411432366734215,Tal1
ENSMUSG00000027583,0.4883531056468732,0.0,0.0,0.483341538580656,0.49333266518720453,Zbtb46
ENSMUSG00000032058,0.48827495932810044,0.0,0.0,0.48326289257217125,0.4932550204727641,Ppp2r1b
ENSMUSG00000022469,0.4877019180754509,0.0,0.0,0.48268618960280085,0.4926856550236354,Rapgef3
ENSMUSG00000027075,0.4871974663036178,0.0,0.0,0.48217851799894085,0.4921844355529753,Slc43a1
ENSMUSG00000026047,0.48667336654727855,0.0,0.0,0.4816510765709725,0.4916636904908841,Kdelc1
ENSMUSG00000030123,0.48608723675426385,0.0,0.0,0.481061213911249,0.491081308210262,Plxnd1
ENSMUSG00000020788,0.48508793571511816,0.0,0.0,0.4800555591471743,0.4900883860644679,Atp2a3
ENSMUSG00000027765,0.4842361692738088,0.0,0.0,0.4791983874727792,0.4892420465063544,P2ry1
ENSMUSG00000015790,0.48416412838208944,0.0,0.0,0.47912588985680316,0.4891704641783449,Surf1
ENSMUSG00000039148,0.48404121168086045,0.0,0.0,0.4790021940479774,0.489048329726197,Sart1
