,Extra-Embryonic ectoderm_2_corr,Extra-Embryonic ectoderm_2_pval,Extra-Embryonic ectoderm_2_qval,Extra-Embryonic ectoderm_2_ci_low,Extra-Embryonic ectoderm_2_ci_high,gene_annotation
ENSMUSG00000033676,0.12718619153039165,7.891713539018463e-98,1.367714651476337e-97,0.11542190414006344,0.13891480384146263,Gabrb3
ENSMUSG00000058056,0.12714563991391759,9.098744464713659e-98,1.5766322066736545e-97,0.11538123490146789,0.13887438084781667,Palld
ENSMUSG00000092120,0.12706390770759998,1.2119877611607657e-97,2.0997708959819224e-97,0.11529926574639476,0.13879290776338024,Vmn2r90
ENSMUSG00000007659,0.12702657901908238,1.3814646758871898e-97,2.3929753609686294e-97,0.11526182889206998,0.13875569736805063,Bcl2l1
ENSMUSG00000039419,0.12692180372764425,1.9943053145224238e-97,3.453940620925569e-97,0.11515675017612786,0.13865125392857225,Cntnap2
ENSMUSG00000024795,0.1268895129836258,2.2330869158809104e-97,3.866817170356555e-97,0.11512436597265309,0.138619065405561,Kif20b
ENSMUSG00000034880,0.12685906670100233,2.484290060378027e-97,4.301056198715421e-97,0.11509383159192481,0.13858871548233684,Mrpl34
ENSMUSG00000032377,0.12685217814934788,2.5449276781813937e-97,4.405275537790192e-97,0.11508692311092623,0.13858184872919402,Plscr4
ENSMUSG00000022836,0.1268309171454349,2.741550808039235e-97,4.744809290479811e-97,0.11506560060374763,0.13856065499765866,Mylk
ENSMUSG00000052331,0.12679976444380672,3.0573438653289493e-97,5.290437558970323e-97,0.11503435780399553,0.1385296008475271,Ankrd44
ENSMUSG00000074109,0.12674137593260548,3.750201089923519e-97,6.487114841590588e-97,0.11497580048746296,0.13847139698610983,Mrgprx2
ENSMUSG00000028195,0.12664990065101528,5.163551946433615e-97,8.93039077556834e-97,0.11488406090873839,0.13838021082610127,Cyr61
ENSMUSG00000028019,0.12664226072983503,5.303274655416482e-97,9.170455914605709e-97,0.11487639892281491,0.1383725950430585,Pdgfc
ENSMUSG00000044337,0.12652786757998172,7.908217539489041e-97,1.3672575275741771e-96,0.11476167556320711,0.1382585631495691,Ackr3
ENSMUSG00000030322,0.1265041157573269,8.591909920419751e-97,1.4846915362743652e-96,0.11473785521737295,0.13823488629675754,Mbd4
ENSMUSG00000066392,0.12648894872107533,9.05902386629379e-97,1.5651388849851055e-96,0.11472264443182993,0.13821976712646258,Nrxn3
ENSMUSG00000039286,0.12642163915607793,1.14572747004954e-96,1.979145742009915e-96,0.11465514077907524,0.13815266991911027,Fndc3b
ENSMUSG00000042607,0.12637256755056983,1.359590652265261e-96,2.3473595515629504e-96,0.11460592774362273,0.13810375306370823,Asb4
ENSMUSG00000053368,0.12633213840863486,1.5653883360251156e-96,2.70220669087712e-96,0.11456538212369818,0.13806345137437617,Rxfp2
ENSMUSG00000008348,0.12631251844111765,1.6761830014705268e-96,2.8929634129625936e-96,0.11454570564439129,0.13804389324467572,Ubc
ENSMUSG00000087085,0.12629942417069426,1.7544458147680925e-96,3.0275165052080976e-96,0.1145325736634127,0.13803084023941822,Gm12068
ENSMUSG00000029617,0.12629183672666092,1.8014523631325173e-96,3.10809586461787e-96,0.1145249643699691,0.13802327670452283,Ccz1
ENSMUSG00000006675,0.1262725782943817,1.9264832517732603e-96,3.32324176603978e-96,0.11450565048576913,0.13800407895221617,P4htm
ENSMUSG00000101768,0.12619953289016445,2.4846078243066972e-96,4.285284277865984e-96,0.11443239483853858,0.13793126362124403,Gm28694
ENSMUSG00000061878,0.1261892038953457,2.575589891714541e-96,4.441437992265116e-96,0.11442203612460655,0.13792096714972796,Sphk1
ENSMUSG00000025007,0.12617073669371087,2.7466185997424884e-96,4.735549309900842e-96,0.11440351579456988,0.1379025580901605,Aldh18a1
ENSMUSG00000034303,0.12616538386670162,2.798277731099436e-96,4.82378509067305e-96,0.11439814756950993,0.13789722211445615,Ccdc15
ENSMUSG00000039476,0.12612356737949626,3.2366604788521254e-96,5.578525471996079e-96,0.11435621081580309,0.13785553724684174,Prrx2
ENSMUSG00000050666,0.12610726479035606,3.425570338451603e-96,5.903102427109431e-96,0.11433986135088828,0.13783928595969752,Vstm4
ENSMUSG00000027950,0.12606261615341355,4.001169819879528e-96,6.893814300274859e-96,0.11429508436578005,0.13779477779350635,Chrnb2
ENSMUSG00000031520,0.1260624898627469,4.00292770035943e-96,6.895654953246219e-96,0.11429495771214271,0.13779465190010032,Vegfc
ENSMUSG00000027220,0.1260434676592646,4.276696902958076e-96,7.365995354733166e-96,0.11427588084150737,0.13777568952863523,Syt13
ENSMUSG00000003161,0.1260009047437556,4.958819212579439e-96,8.539382146684069e-96,0.11423319563756423,0.13773326045842607,Sri
ENSMUSG00000045871,0.125988740293668,5.172999023033561e-96,8.9066787586666e-96,0.11422099624551504,0.13772113425331556,Slitrk6
ENSMUSG00000027919,0.12597975018180618,5.3371963381849825e-96,9.187805712144918e-96,0.1142119803121489,0.13771217240406536,Lce1g
ENSMUSG00000024668,0.12594630939127652,5.994928448368823e-96,1.0318293370686442e-95,0.11417844348960554,0.13767883672596287,Sdhaf2
ENSMUSG00000039294,0.12569228538739236,1.4478310754786357e-95,2.4911064615943487e-95,0.11392369087994361,0.1374256103126446,BC017643
ENSMUSG00000046879,0.1256583871433308,1.62838773330234e-95,2.800804494844066e-95,0.11388969552409353,0.13739181838709932,Irgm1
ENSMUSG00000096472,0.12564447865352718,1.708816506392727e-95,2.9386354366168994e-95,0.11387574719718128,0.13737795351200713,Cdkn2d
ENSMUSG00000057604,0.12563563593209062,1.7619998397447634e-95,3.02957331455427e-95,0.11386687915057248,0.13736913851748378,Lmcd1
ENSMUSG00000029829,0.1256344046589055,1.7695349766766283e-95,3.0414832875156896e-95,0.11386564435122287,0.13736791110488628,Tmem213
ENSMUSG00000004892,0.12562950993497296,1.799808926322358e-95,3.09298664087018e-95,0.1138607356099633,0.13736303172772835,Bcan
ENSMUSG00000020473,0.12562625619211307,1.8202187285549238e-95,3.1275235885823434e-95,0.11385747254947445,0.13735978818624378,Aebp1
ENSMUSG00000030519,0.12561595627612224,1.8863618963060376e-95,3.24061483646459e-95,0.11384714313965057,0.1373495205616525,Apba2
ENSMUSG00000023800,0.1255831370449635,2.1135345884623005e-95,3.6302552189321544e-95,0.1138142299475181,0.13731680420567097,Tiam2
ENSMUSG00000039519,0.1255519772690704,2.3544217554007976e-95,4.0433140226700966e-95,0.1137829809855535,0.13728574207953356,Cyp7b1
ENSMUSG00000022221,0.12550687443723005,2.752408410621408e-95,4.725975979775769e-95,0.11373774910082333,0.13724078055187897,Ripk3
ENSMUSG00000028042,0.12543637651974185,3.513028108086879e-95,6.029914363348574e-95,0.11366704956512588,0.1371705034028454,Zbtb7b
ENSMUSG00000072663,0.1254188906649386,3.732122355792106e-95,6.40487790594149e-95,0.11364951372067396,0.1371530722877609,Spef2
ENSMUSG00000109831,0.12539514679307467,4.0516071945899696e-95,6.950775767009727e-95,0.1136257019800924,0.13712940273479346,Gm45320
ENSMUSG00000048373,0.12539379341421253,4.07061813337616e-95,6.982192338552591e-95,0.11362434473318309,0.1371280535916364,Fgfbp1
ENSMUSG00000055027,0.12537838450959748,4.293444232611912e-95,7.36313536719587e-95,0.11360889179198672,0.13711269290960204,Smyd1
ENSMUSG00000039384,0.12535837908583755,4.6009894900732266e-95,7.889213803280566e-95,0.11358882920390649,0.13709275008493302,Dusp10
ENSMUSG00000051910,0.12535734476862248,4.617474536529966e-95,7.916122983936166e-95,0.11358779193145187,0.1370917190039475,Sox6
ENSMUSG00000028460,0.12530383265798736,5.555808246355213e-95,9.523154347540645e-95,0.11353412696161527,0.13703837429030738,Sit1
ENSMUSG00000028037,0.12529417466153092,5.7443898903439884e-95,9.843025857340625e-95,0.11352444138407278,0.1370287464988189,Ifi44
ENSMUSG00000032477,0.12524172528793756,6.885733590708271e-95,1.1796699658571649e-94,0.11347184226581669,0.136976461119669,Cdc25a
ENSMUSG00000005364,0.12521958216075135,7.43307052299236e-95,1.2732220834176705e-94,0.1134496359390908,0.13695438720818556,Il5ra
ENSMUSG00000057672,0.1252049007155717,7.819685373535892e-95,1.3392165393964535e-94,0.11343491259752436,0.13693975164831665,Pkn1
ENSMUSG00000022366,0.12520344042309803,7.85922022019329e-95,1.345756887019399e-94,0.11343344813810204,0.1369382959195532,Slc22a22
ENSMUSG00000013584,0.12515063899869464,9.430926998782505e-95,1.6146082860439147e-94,0.11338049607904306,0.13688565947626166,Aldh1a2
ENSMUSG00000086795,0.12514530898588733,9.606047497669457e-95,1.6443080276736488e-94,0.11337515086421289,0.1368803461137061,Gm11579
ENSMUSG00000040940,0.12514506091993483,9.614276379912539e-95,1.6454349443629194e-94,0.11337490209075443,0.1368800988226622,Arhgef1
ENSMUSG00000022021,0.1251218347873548,1.041672612384569e-94,1.782465113594403e-94,0.11335160972173496,0.13685694523741462,Diaph3
ENSMUSG00000067028,0.12510707478303681,1.0961050099538874e-94,1.875286586747455e-94,0.11333680763146178,0.13684223132962914,Cntnap5b
ENSMUSG00000024325,0.12510175656190145,1.1164054620352859e-94,1.9096911769334347e-94,0.11333147424749096,0.13683692971640374,Ring1
ENSMUSG00000036218,0.12503354458477747,1.412576620275901e-94,2.4158998123412023e-94,0.11326306785063645,0.13676893069420085,Pdzrn4
ENSMUSG00000037625,0.12498934574664795,1.6451159640224546e-94,2.8131257934720496e-94,0.11321874309529162,0.13672486978393583,Cldn11
ENSMUSG00000035934,0.12496002284251514,1.8200864116904036e-94,3.111790753445723e-94,0.11318933667955629,0.13669563835987975,Pknox2
ENSMUSG00000021496,0.12494677880314228,1.9050852998824434e-94,3.256556068175117e-94,0.11317605492793242,0.13668243563187454,Pcbd2
ENSMUSG00000002870,0.12492494323613726,2.0539556700657624e-94,3.510435259042493e-94,0.11315415719358471,0.13666066816619007,Mcm2
ENSMUSG00000022614,0.12485665344664429,2.598648851611942e-94,4.4398579388551887e-94,0.11308567305222472,0.1365925912874803,Lmf2
ENSMUSG00000030509,0.12484272499272311,2.726317501640707e-94,4.657187396038105e-94,0.11307170497183415,0.1365787062454459,Asb7
ENSMUSG00000057315,0.12483711689617509,2.7794712628105167e-94,4.7471755129129235e-94,0.11306608092155801,0.1365731156267829,Arhgap24
ENSMUSG00000052920,0.12482422732287815,2.905590564301206e-94,4.961732521006158e-94,0.11305315468328714,0.136560266221587,Prkg1
ENSMUSG00000075370,0.12480431783800716,3.1117064262121555e-94,5.312799088632671e-94,0.11303318857281691,0.13654041877338305,Igll1
ENSMUSG00000027276,0.12473049555791595,4.0116049282889463e-94,6.848079426918652e-94,0.11295915641392174,0.1364668264365056,Jag1
ENSMUSG00000064068,0.12464523007233054,5.378412104109899e-94,9.179744161307219e-94,0.11287364867883853,0.1363818263764625,Mtx1
ENSMUSG00000052151,0.12464477791858995,5.38677807241804e-94,9.19245404849495e-94,0.11287319524093956,0.13638137562978453,Plpp2
ENSMUSG00000018841,0.12459086007223986,6.483408016955102e-94,1.106194850188552e-93,0.11281912429807749,0.13632762553618233,Rad51d
ENSMUSG00000085017,0.12458110682003153,6.704348261806283e-94,1.1436963940304133e-93,0.11280934335953723,0.13631790262155294,Gm13412
ENSMUSG00000029205,0.12453591203647865,7.83029382605704e-94,1.3355438898272283e-93,0.11276402031237433,0.13627284838726786,Chrna9
ENSMUSG00000046688,0.12450179630398113,8.803493298329418e-94,1.5012778476005145e-93,0.1127298077912585,0.13623883871762793,Tifa
ENSMUSG00000046743,0.12449348304543169,9.058378326383087e-94,1.5444805330576447e-93,0.11272147095166729,0.13623055130008727,Fat4
ENSMUSG00000069309,0.12447024712956269,9.810510959360176e-94,1.6724362358268285e-93,0.1126981691345609,0.1362073876022389,Hist1h2an
ENSMUSG00000039315,0.12445885607932723,1.0201674885737156e-93,1.7388230587586766e-93,0.11268674578198759,0.13619603195108906,Clnk
ENSMUSG00000055373,0.12435740045463421,1.4448849402146508e-93,2.4623124407202636e-93,0.11258500259030488,0.13609489147612414,Fut9
ENSMUSG00000023143,0.1242743728580916,1.9206288685103844e-93,3.2724976461243557e-93,0.11250173984305906,0.13601212160462461,Nagpa
ENSMUSG00000039607,0.12424544198212774,2.1207778271535894e-93,3.6129094159345648e-93,0.11247272706792777,0.1359832804941767,Rbms3
ENSMUSG00000035245,0.12424226532740508,2.14398472156939e-93,3.651822043211361e-93,0.11246954142177347,0.1359801136946337,Eogt
ENSMUSG00000062524,0.1241981440182492,2.49376985905949e-93,4.246883274965071e-93,0.11242529525351948,0.13593612924159829,Ncr1
ENSMUSG00000057729,0.12413217902402271,3.125651445291608e-93,5.32206954757638e-93,0.11235914367172645,0.13587036877224692,Prtn3
ENSMUSG00000039977,0.12412328958103819,3.2222129502404294e-93,5.485551498536652e-93,0.11235022909217948,0.13586150688312731,Ccdc67
ENSMUSG00000066842,0.12410174202320898,3.468801796148241e-93,5.904343482805517e-93,0.11232862061246521,0.13584002610667104,Hmcn1
ENSMUSG00000022227,0.12409809393184758,3.5123753652093404e-93,5.977493814175187e-93,0.1123249622078769,0.13583638932058203,Mcpt1
ENSMUSG00000025981,0.12408526029893133,3.670047633759285e-93,6.24476371236904e-93,0.1123120922965612,0.13582359545600783,Coq10b
ENSMUSG00000043850,0.12406284653875176,3.962539859222921e-93,6.7413063273612125e-93,0.11228961518613825,0.13580125114129124,Clrn1
ENSMUSG00000023345,0.12393848798120262,6.062195430971703e-93,1.0309856175121944e-92,0.1121649053604741,0.13567727767197993,Poc1a
ENSMUSG00000056755,0.12391090795887358,6.66126431526326e-93,1.1326754489480123e-92,0.11213724748476793,0.1356497830040397,Grm7
ENSMUSG00000034761,0.12388382305031165,7.307006555717469e-93,1.2422656504109945e-92,0.11211008613819859,0.13562278189999635,Map4k5
ENSMUSG00000048534,0.12387293245269262,7.583925948041187e-93,1.2891256073501932e-92,0.1120991648105049,0.13561192499450353,Amica1
ENSMUSG00000058669,0.12387159328793262,7.61869231050486e-93,1.2948151445453534e-92,0.11209782186721082,0.13561058997250866,Nkx2-9
ENSMUSG00000030717,0.12385217908187356,8.140940035199596e-93,1.3833373041970427e-92,0.11207835288763049,0.13559123582036228,Nupr1
ENSMUSG00000085085,0.12382676304544012,8.878982530742716e-93,1.508491765331756e-92,0.11205286515830581,0.13556589838974575,1700086P04Rik
ENSMUSG00000022483,0.12381919633656716,9.11133654492323e-93,1.5477045260613606e-92,0.11204527710845084,0.1355583550799557,Col2a1
ENSMUSG00000042808,0.12377745575345736,1.0506463947019216e-92,1.7843858605671223e-92,0.11200341882578223,0.1355167435498191,Gpx2
ENSMUSG00000036412,0.12373045385601006,1.2334010789884126e-92,2.094059556856388e-92,0.11195628444300465,0.13546988692263234,Arsi
ENSMUSG00000048332,0.12371227108326802,1.3123217639712388e-92,2.2276723204400593e-92,0.11193805043227464,0.13545176033387815,Lhfp
ENSMUSG00000036613,0.12370243452709519,1.357095845691748e-92,2.3032855493749968e-92,0.11192818616056785,0.13544195416896623,Tssc1
ENSMUSG00000027953,0.12365174849742512,1.6131289559328695e-92,2.7373645951686227e-92,0.11187735735444992,0.13539142470361518,Slc50a1
ENSMUSG00000036960,0.12362908650809913,1.7426808122907924e-92,2.9567031087390435e-92,0.11185463154895774,0.13536883269526054,Clca2
ENSMUSG00000079173,0.12354381241037236,2.3302382811085232e-92,3.952906329276545e-92,0.11176911742972152,0.13528382181737064,Zan
ENSMUSG00000029086,0.12353425670565114,2.4073240515268763e-92,4.082978377759288e-92,0.11175953483936717,0.13527429559795284,Prom1
ENSMUSG00000016526,0.12346741073140978,3.022577190180934e-92,5.125618433408401e-92,0.11169250085061382,0.13520765582449532,Dyrk3
ENSMUSG00000004110,0.12342610776274614,3.478747971852215e-92,5.898182386999348e-92,0.11165108176460402,0.13516648021063166,Cacna1e
ENSMUSG00000091694,0.12341110679637442,3.660910178265351e-92,6.205984367291661e-92,0.11163603863530401,0.13515152548864662,Apol11b
ENSMUSG00000075316,0.12340981904038897,3.6769844214765e-92,6.231120863373158e-92,0.11163474726009905,0.13515024170225517,Scn9a
ENSMUSG00000026365,0.12328528320815511,5.6156725598565184e-92,9.513251837805383e-92,0.11150986160960516,0.13502608957382045,Cfh
ENSMUSG00000032878,0.12327008827299928,5.913273042449121e-92,1.0015706372711924e-91,0.11149462401768818,0.1350109414301109,Ccdc85a
ENSMUSG00000056973,0.12326602127491997,5.9955622462778535e-92,1.0153365362028541e-91,0.11149054560325922,0.13500688695505803,Ces1d
ENSMUSG00000054764,0.12324485338212904,6.442667199317632e-92,1.0906834601858189e-91,0.11146931829710954,0.1349857842357084,Mtnr1a
ENSMUSG00000032012,0.12312578543802903,9.652976587437716e-92,1.6338822930666413e-91,0.11134991635716021,0.13486708268928613,Nectin1
ENSMUSG00000031557,0.1231149303122431,1.0015234242468466e-91,1.6949118704465167e-91,0.11133903079872133,0.1348562609502951,Plekha2
ENSMUSG00000074867,0.1230507722948918,1.2450782629902473e-91,2.1067314094589633e-91,0.11127469297025652,0.1347923002046925,Zfp808
ENSMUSG00000043932,0.12304581705283103,1.266181535374899e-91,2.1420766966247657e-91,0.11126972384459763,0.1347873601948374,Klri2
ENSMUSG00000037206,0.12297707219703312,1.598561101369854e-91,2.7039260848610524e-91,0.1112007864402004,0.13471882659761733,Islr
ENSMUSG00000025892,0.12289508217661882,2.1105255492856707e-91,3.5686938608144583e-91,0.11111856692077586,0.13463708839236857,Gria4
ENSMUSG00000068394,0.12287790052573425,2.236997935920202e-91,3.7812676401626134e-91,0.11110133719700747,0.134619959491072,Cep152
ENSMUSG00000038115,0.12286702533386913,2.3209275312797642e-91,3.922473434645537e-91,0.11109043158088468,0.13460911768363448,Ano2
ENSMUSG00000070645,0.12282716481285687,2.6563096330380593e-91,4.48852590915522e-91,0.11105045957098432,0.1345693795015467,Ren1
ENSMUSG00000020235,0.12277232639689348,3.1980808817583606e-91,5.402163651618853e-91,0.11099546783560081,0.13451470933256923,Fzr1
ENSMUSG00000028172,0.12273063661397171,3.682537356401726e-91,6.219451708160321e-91,0.11095366154298185,0.1344731474081435,Tacr3
ENSMUSG00000039672,0.12269643390119273,4.1341621749755853e-91,6.981023598405245e-91,0.11091936327561189,0.13443904956089536,Kcne2
ENSMUSG00000022762,0.12268805206256818,4.2530195088913975e-91,7.180515800930942e-91,0.11091095802431876,0.134430693416749,Ncam2
ENSMUSG00000036103,0.12268571223883083,4.286803410143342e-91,7.236332562699767e-91,0.11090861166514224,0.13442836076542966,Colec12
ENSMUSG00000074300,0.12266873495539413,4.540083568648481e-91,7.662588301516423e-91,0.11089158696582525,0.13441143551969642,BC030870
ENSMUSG00000024397,0.12265246855031114,4.79674780067824e-91,8.094410733510361e-91,0.11087527513675911,0.13439521896695003,Aif1
ENSMUSG00000041377,0.12255964570160757,6.564031025818959e-91,1.1071059244086624e-90,0.11078219320139752,0.1343026804759863,Ninj2
ENSMUSG00000028107,0.1224255432788668,1.0322532661725241e-90,1.7407306343550154e-90,0.11064771683754694,0.1341689885070177,Tars2
ENSMUSG00000030317,0.12240969310641783,1.08895623668028e-90,1.8360415388303492e-90,0.11063182249580375,0.13415318681970878,Timp4
ENSMUSG00000011158,0.12239762924869212,1.1341870265432047e-90,1.9119808269440404e-90,0.11061972502405369,0.13414115986091224,Brf1
ENSMUSG00000001095,0.12239637556775199,1.138993607972397e-90,1.9197599999534751e-90,0.11061846785013084,0.13413991001432518,Slc13a2
