,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000068566,0.6824808351577818,0.0,0.0,0.676050082829544,0.6888076323188277,Myadm
ENSMUSG00000042812,0.6807960932159568,0.0,0.0,0.6743378241522124,0.6871502179349172,Foxf1
ENSMUSG00000071553,0.6796283107226642,0.0,0.0,0.673151009127126,0.6860013387849142,Cpa2
ENSMUSG00000042985,0.6793400778024156,0.0,0.0,0.6728580837176047,0.6857177667116167,Upk3b
ENSMUSG00000028497,0.6787784501711268,0.0,0.0,0.6722873185156805,0.6851652152725882,Hacd4
ENSMUSG00000027848,0.678321403290472,0.0,0.0,0.67182284126796,0.684715549080237,Olfml3
ENSMUSG00000019817,0.677263864869246,0.0,0.0,0.6707481296771483,0.6836750698084298,Plagl1
ENSMUSG00000034271,0.6743924273623123,0.0,0.0,0.6678302014293589,0.6808498199837465,Jdp2
ENSMUSG00000076433,0.6675551601298915,0.0,0.0,0.6608830455421182,0.6741217580017241,BC100451
ENSMUSG00000026728,0.6640296780207886,0.0,0.0,0.6573013485837935,0.6706521592555037,Vim
ENSMUSG00000019539,0.6640049750823337,0.0,0.0,0.6572762528220157,0.6706278468675584,Rcn3
ENSMUSG00000052957,0.6627838186636527,0.0,0.0,0.6560356963133633,0.6694259790489833,Gas1
ENSMUSG00000034936,0.6617202429741893,0.0,0.0,0.6549552536731077,0.6683791745850842,Arl4d
ENSMUSG00000036545,0.6610766024446356,0.0,0.0,0.6543014192612474,0.6677456706302145,Adamts2
ENSMUSG00000009013,0.6594917415207839,0.0,0.0,0.652691500724211,0.666185728204984,Dynll1
ENSMUSG00000067158,0.6577569067596368,0.0,0.0,0.6509293075739317,0.6644781028026735,Col4a4
ENSMUSG00000072235,0.6569976355996459,0.0,0.0,0.650158085836194,0.6637307180615156,Tuba1a
ENSMUSG00000022421,0.6567022813392115,0.0,0.0,0.6498580866433907,0.663439983950911,Nptxr
ENSMUSG00000027188,0.656205022175079,0.0,0.0,0.6493530120771628,0.662950498686302,Pamr1
ENSMUSG00000029309,0.6524278582828522,0.0,0.0,0.6455166799868133,0.6592321967872377,Sparcl1
ENSMUSG00000020186,0.6516156852618993,0.0,0.0,0.6446918300607608,0.6584326369138622,Csrp2
ENSMUSG00000025402,0.6494542100136629,0.0,0.0,0.6424966957013556,0.6563046546758421,Nab2
ENSMUSG00000097960,0.6486891645799553,0.0,0.0,0.641719764121118,0.6555514378425662,A330074K22Rik
ENSMUSG00000057777,0.6485660678883752,0.0,0.0,0.6415947562708147,0.6554302431111579,Mab21l2
ENSMUSG00000031654,0.6456891893176079,0.0,0.0,0.6386733176881186,0.6525977143551739,Cbln1
ENSMUSG00000033491,0.6453559525685799,0.0,0.0,0.6383349325011082,0.6522696022880035,Prss35
ENSMUSG00000025400,0.644492302494256,0.0,0.0,0.6374579518436957,0.6514192217984484,Tac2
ENSMUSG00000019842,0.6431135985076921,0.0,0.0,0.6360580051023419,0.6500616648947039,Traf3ip2
