,NMP_2_corr,NMP_2_pval,NMP_2_qval,NMP_2_ci_low,NMP_2_ci_high,gene_annotation
ENSMUSG00000036492,0.2899908573885489,0.0,0.0,0.2839710690015593,0.2959877859019251,Rnf39
ENSMUSG00000085463,0.28981036738883653,0.0,0.0,0.2837898983425608,0.2958079881792943,9430024E24Rik
ENSMUSG00000110417,0.2897153287151744,0.0,0.0,0.2836945014342307,0.2957133138597173,Gm45306
ENSMUSG00000000782,0.2883227744426325,0.0,0.0,0.2822967117942739,0.29432608477408084,Tcf7
ENSMUSG00000004341,0.28745210392645965,0.0,0.0,0.28142278095475326,0.29345873088612184,Gpx6
ENSMUSG00000073682,0.2872580847258253,0.0,0.0,0.2812280365902158,0.2932654494116446,Gm10563
ENSMUSG00000064165,0.28630177596033474,0.0,0.0,0.2802681607932783,0.2923127696776993,Krt39
ENSMUSG00000027403,0.285160340237613,0.0,0.0,0.2791224833112687,0.2911756498936098,Tgm6
ENSMUSG00000111657,0.28461840908549707,0.0,0.0,0.2785785442735221,0.2906357619132274,RP23-384F19.1
ENSMUSG00000070458,0.2843963079283188,0.0,0.0,0.2783556213383646,0.2904144970079052,Vmn2r73
ENSMUSG00000052909,0.28436305862458944,0.0,0.0,0.2783222490676643,0.29038137283855925,Gm9894
ENSMUSG00000094958,0.28374914044044314,0.0,0.0,0.2777060630309796,0.2897697625554045,3110021N24Rik
ENSMUSG00000028546,0.28355332011428064,0.0,0.0,0.27750952037812976,0.28957467734173126,Elavl4
ENSMUSG00000036139,0.2832042373620058,0.0,0.0,0.27715915121148216,0.28922690381060084,Hoxc9
ENSMUSG00000028437,0.28275755623009574,0.0,0.0,0.2767108263474593,0.2887818956199999,Ubap1
ENSMUSG00000028936,0.28233089991243526,0.0,0.0,0.27628260244446157,0.2883568348146219,Rpl22
ENSMUSG00000057967,0.282262042653396,0.0,0.0,0.2762134924208433,0.288288234829727,Fgf18
ENSMUSG00000028528,0.28192417010559184,0.0,0.0,0.2758743805005194,0.28795162379223516,Dnajc6
ENSMUSG00000021194,0.2817581470416332,0.0,0.0,0.27570774898826916,0.28778622006067833,Chga
ENSMUSG00000078670,0.281320228510859,0.0,0.0,0.27526822729983497,0.2873499334157827,Fam174b
ENSMUSG00000106598,0.2810764916499059,0.0,0.0,0.2750235992487056,0.28710710374663917,Gm43532
ENSMUSG00000007279,0.2805668983653901,0.0,0.0,0.27451214523891,0.2865994046706983,Scube2
ENSMUSG00000028532,0.2797562650215021,0.0,0.0,0.2736985590134484,0.2857917775492921,Cachd1
ENSMUSG00000034891,0.2792566289354226,0.0,0.0,0.2731971072288161,0.2852939900858849,Sncb
ENSMUSG00000078706,0.27914511598630914,0.0,0.0,0.2730851894864735,0.2851828892831963,Gm53
ENSMUSG00000075588,0.2779839194859163,0.0,0.0,0.27191978757780366,0.28402597486709047,Hoxb2
ENSMUSG00000091604,0.2778864376963555,0.0,0.0,0.2718219535558865,0.2839288517556116,Gm17349
ENSMUSG00000022283,0.27776204825222,0.0,0.0,0.2716971148356097,0.2838049198145203,Pabpc1
ENSMUSG00000067787,0.27752177487369645,0.0,0.0,0.2714559742033448,0.2835655295872871,Blcap
ENSMUSG00000097902,0.2770912327134988,0.0,0.0,0.2710238799294701,0.28313656804802934,Gm26531
ENSMUSG00000036295,0.2763351189961369,0.0,0.0,0.270265046323902,0.28238322434720226,Lrrn3
ENSMUSG00000093938,0.2755166237046607,0.0,0.0,0.26944361524592336,0.2815677191982365,Evi2b
ENSMUSG00000070348,0.27532430408104946,0.0,0.0,0.269250607090653,0.281376100892008,Ccnd1
ENSMUSG00000036815,0.2752865961920057,0.0,0.0,0.2692127642592003,0.281338530452872,Dpp10
ENSMUSG00000059291,0.2749131453142807,0.0,0.0,0.2688379779533876,0.28096643984787756,Rpl11
ENSMUSG00000026344,0.2741501442410173,0.0,0.0,0.26807225417307073,0.28020621230351545,Lypd1
ENSMUSG00000097033,0.27403720494131995,0.0,0.0,0.2679589125111573,0.28009368289568415,Gm26819
ENSMUSG00000000552,0.273927426125525,0.0,0.0,0.2678487427540682,0.27998430234185423,Zfp385a
ENSMUSG00000024019,0.2737745112560348,0.0,0.0,0.2676952835932857,0.27983194196372346,Cmtr1
ENSMUSG00000028419,0.2737635975658805,0.0,0.0,0.2676843310682989,0.2798210678365172,Chmp5
ENSMUSG00000104927,0.2737263988627005,0.0,0.0,0.2676470000105655,0.2797840039697585,Gm43388
ENSMUSG00000028603,0.2728919955828253,0.0,0.0,0.26680963268509483,0.2789526204575503,Scp2
ENSMUSG00000000263,0.27239262090383637,0.0,0.0,0.26630848847322053,0.2784550487070079,Glra1
ENSMUSG00000025892,0.27235523114970983,0.0,0.0,0.2662709663609556,0.27841779381286275,Gria4
ENSMUSG00000038253,0.2716450232876421,0.0,0.0,0.2655582478948796,0.27771014411391437,Hoxa5
ENSMUSG00000097026,0.27160950677815043,0.0,0.0,0.26552260600823635,0.27767475536179864,Gm26786
ENSMUSG00000086903,0.27105898643563175,0.0,0.0,0.2649701443965491,0.2771262132055037,Hotair
ENSMUSG00000001289,0.26989899776471604,0.0,0.0,0.26380607840752635,0.27597037977852656,Pfdn5
ENSMUSG00000009900,0.2693194731077402,0.0,0.0,0.2632245233904636,0.27539292448330144,Wnt3a
ENSMUSG00000059182,0.26926262105410703,0.0,0.0,0.263167472394696,0.27533627520042947,Skap2
ENSMUSG00000053747,0.26922221287026676,0.0,0.0,0.2631269228365981,0.275296011112356,Sox14
ENSMUSG00000022715,0.26899404283961764,0.0,0.0,0.2628979549220642,0.27506865433720373,Tmem114
ENSMUSG00000032318,0.2685142567592358,0.0,0.0,0.2624164933258842,0.2745905761189649,Isl2
ENSMUSG00000052407,0.268262866558243,0.0,0.0,0.262164226428584,0.27434007957531736,Ccdc171
ENSMUSG00000024146,0.26825315373734215,0.0,0.0,0.26215447975198813,0.2743304012656014,Cript
ENSMUSG00000038816,0.26688577752288456,0.0,0.0,0.26078234973160935,0.2729678712674648,Ctnnal1
ENSMUSG00000051319,0.26653552779504763,0.0,0.0,0.26043088629635097,0.2726188589592315,1500011K16Rik
ENSMUSG00000097917,0.266325189101097,0.0,0.0,0.26021981950105816,0.27240926261483406,Gm26839
ENSMUSG00000028409,0.26621758166354065,0.0,0.0,0.26011183979882896,0.27230203473356374,Smu1
ENSMUSG00000081769,0.2660665435640094,0.0,0.0,0.25996027944516914,0.2721515291253746,Gm12216
ENSMUSG00000050663,0.2660525024181064,0.0,0.0,0.25994618976357964,0.27213753746701247,Trhde
ENSMUSG00000066042,0.26580634518852436,0.0,0.0,0.25969918207066206,0.27189224739225093,Med18
ENSMUSG00000028796,0.265423813454604,0.0,0.0,0.25931533029082293,0.2715110616595496,Phc2
ENSMUSG00000028233,0.2648510865005528,0.0,0.0,0.25874063057014024,0.27094034636991965,Tgs1
ENSMUSG00000053841,0.2646316522731551,0.0,0.0,0.25852044164446086,0.27072168175596933,Txlna
ENSMUSG00000024109,0.26360458012945115,0.0,0.0,0.2574898455421556,0.269698203469381,Nrxn1
ENSMUSG00000098097,0.26320747685688406,0.0,0.0,0.25709138350875993,0.2693024860214607,6530403H02Rik
ENSMUSG00000085525,0.26302224110387545,0.0,0.0,0.2569055146493209,0.2691178960066055,Gm13166
ENSMUSG00000070520,0.2629477184289885,0.0,0.0,0.2568307373953904,0.2690436329939781,Ndnl2
ENSMUSG00000028736,0.2629311743380471,0.0,0.0,0.2568141367976405,0.26902714653842524,Pax7
ENSMUSG00000085330,0.2624145003883732,0.0,0.0,0.25629569995012064,0.26851227075098155,Gm13417
ENSMUSG00000069272,0.2619088107929103,0.0,0.0,0.2557882883445014,0.26800833771537647,Hist1h2ae
ENSMUSG00000097627,0.2619046581865163,0.0,0.0,0.25578412161131686,0.26800419951963045,4930519A11Rik
ENSMUSG00000040136,0.261767577092662,0.0,0.0,0.255646574307663,0.2678675940072621,Abcc8
ENSMUSG00000031906,0.26157900495404307,0.0,0.0,0.25545736124423696,0.26767967568952367,Smpd3
ENSMUSG00000021947,0.26149536513238913,0.0,0.0,0.2553734372950964,0.2675963257168554,Cryl1
ENSMUSG00000053134,0.2606811249730675,0.0,0.0,0.2545564359531099,0.26678490248874914,Supt7l
ENSMUSG00000042988,0.26033818653341734,0.0,0.0,0.25421233718607344,0.26644314788316464,Notum
ENSMUSG00000007880,0.26032931910437346,0.0,0.0,0.2542034397747771,0.2664343110443999,Arid1a
ENSMUSG00000048351,0.2598717265555592,0.0,0.0,0.25374430143680576,0.2659782956755401,Coa7
ENSMUSG00000039706,0.25986160495650196,0.0,0.0,0.25373414567728164,0.26596820893160816,Ldb2
ENSMUSG00000048562,0.25954257945150655,0.0,0.0,0.2534140441513421,0.2656502813497306,Sp8
ENSMUSG00000040536,0.25911564132702203,0.0,0.0,0.25298566813411194,0.26522481045006885,Necab1
ENSMUSG00000050671,0.25900302846898027,0.0,0.0,0.25287267640576966,0.26511258420327427,Ism2
ENSMUSG00000025219,0.25865138123906534,0.0,0.0,0.2525198471840379,0.26476214314812935,Fgf8
ENSMUSG00000024901,0.25854016118678297,0.0,0.0,0.2524082536272196,0.26465130425247985,Peli3
ENSMUSG00000031074,0.25795670437767243,0.0,0.0,0.2518228400976627,0.2640698443335084,Fgf3
ENSMUSG00000040213,0.25793175149143294,0.0,0.0,0.2517978036278209,0.2640449767498333,Kyat3
ENSMUSG00000028553,0.2574916872225512,0.0,0.0,0.25135626664391403,0.2636064155248805,Angptl3
ENSMUSG00000097860,0.2572561600590477,0.0,0.0,0.2511199523164679,0.26337169176825886,Gm26857
ENSMUSG00000003436,0.25713249622228007,0.0,0.0,0.250995875471127,0.2632484494713913,Dll3
ENSMUSG00000085981,0.25684231945280955,0.0,0.0,0.2507047303701886,0.26295926106008843,Gm11375
ENSMUSG00000034098,0.2562048916397814,0.0,0.0,0.2500651793333902,0.2623240005024337,Fstl5
ENSMUSG00000028226,0.2557950745940313,0.0,0.0,0.24965400004763558,0.2619155740340202,Mmp16
ENSMUSG00000048001,0.2557397262917167,0.0,0.0,0.24959846793620477,0.2618604133696533,Hes5
ENSMUSG00000110217,0.25552553626316005,0.0,0.0,0.24938356697322878,0.2616469490963584,Gm45408
ENSMUSG00000079659,0.2550758680620301,0.0,0.0,0.24893240821221857,0.2611988025895115,Tmem243
ENSMUSG00000029219,0.2549695664964497,0.0,0.0,0.2488257546679088,0.2610928603667275,Slc10a4
ENSMUSG00000038827,0.254553062747107,0.0,0.0,0.24840787325440425,0.26067776314927515,Fam206a
ENSMUSG00000028436,0.2541747410612304,0.0,0.0,0.24802830218111174,0.26030071709192165,Dcaf12
ENSMUSG00000007415,0.25402127338164676,0.0,0.0,0.24787432822065206,0.2601477663433798,Gatad1
ENSMUSG00000078598,0.25390963543434253,0.0,0.0,0.24776232218142,0.2600365042372609,Skint5
ENSMUSG00000041556,0.2536277898355691,0.0,0.0,0.24747954801426533,0.25975560677822085,Fbxo2
ENSMUSG00000027667,0.2535433619709826,0.0,0.0,0.24739484219754138,0.25967146273046643,Zfp639
ENSMUSG00000044617,0.2533012964225029,0.0,0.0,0.24715198024555582,0.25943021040549913,Zbtb39
ENSMUSG00000066026,0.2528016746481879,0.0,0.0,0.24665071714234055,0.2589322647006993,Dhrs3
ENSMUSG00000029056,0.25275571059267427,0.0,0.0,0.24660460225366032,0.25888645467604676,Pank4
ENSMUSG00000042401,0.2527096331309158,0.0,0.0,0.24655837361454633,0.2588405315975048,Crtac1
ENSMUSG00000028766,0.2525674248234495,0.0,0.0,0.24641569890677195,0.2586987995863029,Alpl
ENSMUSG00000028931,0.2522835602428707,0.0,0.0,0.2461309041334168,0.2584158849598839,Kcnab2
ENSMUSG00000029844,0.2522135079786015,0.0,0.0,0.24606062247908314,0.2583460669640201,Hoxa1
ENSMUSG00000022210,0.25200802917263404,0.0,0.0,0.24585447119448506,0.2581412749496239,Dhrs4
ENSMUSG00000067916,0.2519111429117793,0.0,0.0,0.2457572680432485,0.2580447123298181,Zfp991
ENSMUSG00000025140,0.25189059960737525,0.0,0.0,0.24573665756281038,0.2580242376329846,Pycr1
ENSMUSG00000031535,0.25150833334179373,0.0,0.0,0.2453531423122608,0.257643247000164,Dkk4
ENSMUSG00000031610,0.2513792964743063,0.0,0.0,0.24522368427539637,0.2575146403015033,Scrg1
ENSMUSG00000016496,0.251136917226903,0.0,0.0,0.24498051450865976,0.2572730684835903,Cd274
ENSMUSG00000033419,0.25100717123831456,0.0,0.0,0.24485034567212646,0.25714375439811127,Snap91
ENSMUSG00000070868,0.25084728132754985,0.0,0.0,0.24468993497831945,0.2569843964323435,Skint3
ENSMUSG00000027596,0.25077005459816964,0.0,0.0,0.24461245683176222,0.2569074265125436,a
ENSMUSG00000067613,0.25046907172891125,0.0,0.0,0.2443104948415244,0.25660744378794503,Krt83
ENSMUSG00000033676,0.25040194097541235,0.0,0.0,0.24424314586930101,0.2565405359438583,Gabrb3
ENSMUSG00000111593,0.25037095215065286,0.0,0.0,0.24421205633069756,0.2565096499984495,RP23-11B13.1
ENSMUSG00000028639,0.2502490970179257,0.0,0.0,0.24408980529092353,0.25638819928923967,Ybx1
ENSMUSG00000028982,0.24968275374373755,0.0,0.0,0.24352162453805337,0.2558237331007043,Slc25a33
ENSMUSG00000070823,0.24924446558132188,0.0,0.0,0.24308191726937842,0.25538689472443066,Gm1043
ENSMUSG00000026824,0.24904652181372247,0.0,0.0,0.2428833334220248,0.2551896049006258,Kcnj3
ENSMUSG00000028906,0.24891918407499874,0.0,0.0,0.24275558419137996,0.2550626875752601,Epb41
ENSMUSG00000086044,0.2483375832543158,0.0,0.0,0.24217210664554228,0.25448300425387593,A330043C09Rik
ENSMUSG00000000085,0.24828714823989795,0.0,0.0,0.2421215090961932,0.2544327353122698,Scmh1
ENSMUSG00000005503,0.24824683124787708,0.0,0.0,0.24208106220031128,0.2543925510524728,Evx1
ENSMUSG00000090608,0.24732038177712343,0.0,0.0,0.2411516335556625,0.25346914580627794,Gm17200
ENSMUSG00000025479,0.24718693784677506,0.0,0.0,0.24101776144337733,0.2533361394366752,Cyp2e1
ENSMUSG00000074088,0.24683071129594464,0.0,0.0,0.2406603930171698,0.25298107980893936,Snrnp40
ENSMUSG00000047675,0.24678312235012284,0.0,0.0,0.24061265165283566,0.2529336466290248,Rps8
ENSMUSG00000033948,0.2463907827718254,0.0,0.0,0.24021905662181786,0.2525425901115107,Zswim5
ENSMUSG00000029859,0.24619380255109244,0.0,0.0,0.24002144684659937,0.25234625331370986,Epha1
ENSMUSG00000028416,0.24594286818958488,0.0,0.0,0.239769711232488,0.25209613787905283,Bag1
ENSMUSG00000047613,0.24587213748306605,0.0,0.0,0.23969875482738373,0.252025637854393,A430005L14Rik
ENSMUSG00000045312,0.2457466992268619,0.0,0.0,0.23957291646539922,0.25190060854318014,Lhfpl2
ENSMUSG00000036241,0.24559017720176599,0.0,0.0,0.23941589547867595,0.251744596512091,Ube2r2
ENSMUSG00000044042,0.24550546638931947,0.0,0.0,0.23933091475941218,0.2516601615785584,Fmn1
ENSMUSG00000028901,0.24532267818115436,0.0,0.0,0.23914754447110745,0.2514779683401667,Gmeb1
ENSMUSG00000028484,0.24530719238777035,0.0,0.0,0.23913200938420795,0.2514625329325009,Psip1
ENSMUSG00000028252,0.24516131603209718,0.0,0.0,0.23898566883819566,0.2513171310572192,Ccnc
ENSMUSG00000042499,0.24515321680767063,0.0,0.0,0.23897754384960335,0.25130905816835303,Hoxd11
ENSMUSG00000028678,0.24512063986997915,0.0,0.0,0.23894486329126402,0.2512765871496733,Kif2c
ENSMUSG00000013584,0.24483685959659396,0.0,0.0,0.23866018096199726,0.25099372895907907,Aldh1a2
ENSMUSG00000068587,0.2446078994813712,0.0,0.0,0.2384304938222253,0.25076551203397474,Mgam
ENSMUSG00000028654,0.2443003155186966,0.0,0.0,0.23812193426591766,0.25045892539210596,Mycl
ENSMUSG00000028560,0.24319131850392003,0.0,0.0,0.23700943009352213,0.249353513971468,Usp1
ENSMUSG00000040724,0.243085728985534,0.0,0.0,0.23690350749792322,0.2492482650064349,Kcna2
ENSMUSG00000027102,0.24308088242206627,0.0,0.0,0.23689864564972485,0.24924343407088662,Hoxd8
ENSMUSG00000042763,0.24297507085992456,0.0,0.0,0.23679250046414016,0.24913796362551777,Maneal
ENSMUSG00000086077,0.24285262824769446,0.0,0.0,0.2366696719750416,0.24901591556301178,Gm14396
ENSMUSG00000089815,0.2424206912245431,0.0,0.0,0.2362363752842724,0.24858536881745158,Gm5083
ENSMUSG00000099597,0.24216181028884898,0.0,0.0,0.2359766806121786,0.2483273199754043,Gm28933
ENSMUSG00000004612,0.2419768578806424,0.0,0.0,0.2357911473870064,0.24814296150427168,Nkg7
ENSMUSG00000012282,0.2416856267566528,0.0,0.0,0.23549900260676923,0.24785266470447423,Wnt8a
ENSMUSG00000051452,0.241635995969232,0.0,0.0,0.2354492162281275,0.24780319303150322,Gm11437
ENSMUSG00000027714,0.2416254626990089,0.0,0.0,0.23543864994055452,0.24779269352641345,Exosc9
ENSMUSG00000045404,0.2416143746855458,0.0,0.0,0.23542752717243612,0.24778164105478676,Kcnk13
ENSMUSG00000028327,0.24149168704078983,0.0,0.0,0.23530445507943176,0.24765934656937474,Stra6l
ENSMUSG00000033658,0.24145357659075425,0.0,0.0,0.2352662252486679,0.24762135820637626,Ddx19b
ENSMUSG00000049489,0.24144440292104982,0.0,0.0,0.23525702284536382,0.2476122139217415,Fam58b
ENSMUSG00000066640,0.24129521524471093,0.0,0.0,0.23510736804184237,0.24746350396865008,Fbxl18
ENSMUSG00000023075,0.24087387256755385,0.0,0.0,0.2346847076670653,0.2470435089299762,Akirin1
ENSMUSG00000028655,0.24062252823416483,0.0,0.0,0.2344325783994227,0.24679296740203746,Mfsd2a
ENSMUSG00000033214,0.24035435038566103,0.0,0.0,0.23416356396481136,0.24652564521639747,Slitrk5
ENSMUSG00000075334,0.2396312183908497,0.0,0.0,0.23343818087004337,0.24580481580579305,Rprm
ENSMUSG00000031665,0.23949917492379005,0.0,0.0,0.23330572709771874,0.24567319205198368,Sall1
ENSMUSG00000097560,0.23942924393182188,0.0,0.0,0.2332355788987733,0.24560348325039033,Gm26904
ENSMUSG00000004231,0.23935684683027927,0.0,0.0,0.23316295699838238,0.24553131610746956,Pax2
ENSMUSG00000030218,0.23924202470036984,0.0,0.0,0.2330477784781645,0.2454168585526211,Mgp
ENSMUSG00000078202,0.23923671092335563,0.0,0.0,0.23304244821220746,0.24541156164336586,Nrarp
ENSMUSG00000028483,0.23903351721190805,0.0,0.0,0.23283862425870985,0.2452090126621494,Snapc3
ENSMUSG00000097168,0.239022741130481,0.0,0.0,0.23282781476851355,0.24519827075799341,C230088H06Rik
ENSMUSG00000063446,0.2388644949821742,0.0,0.0,0.23266907819059493,0.24504052632635506,Plppr1
ENSMUSG00000072294,0.23860150918501336,0.0,0.0,0.23240527808933553,0.24477837359783522,Klf12
ENSMUSG00000029050,0.23857950921691615,0.0,0.0,0.23238321004228682,0.24475644327881588,Ski
ENSMUSG00000079602,0.2384500030068284,0.0,0.0,0.23225330320425058,0.2446273469406767,9230102O04Rik
ENSMUSG00000028478,0.23815138976533884,0.0,0.0,0.23195376704412898,0.24432967794034802,Clta
ENSMUSG00000073791,0.23806983549489935,0.0,0.0,0.23187196091969275,0.24424838134920868,Efcab7
ENSMUSG00000029038,0.23768848033247786,0.0,0.0,0.2314894292285948,0.24386822996595703,Ssu72
ENSMUSG00000038544,0.23731468644631157,0.0,0.0,0.23111448400154103,0.24349561414818852,Inip
ENSMUSG00000028578,0.23714114539403605,0.0,0.0,0.2309404090429513,0.24332261941681324,Caap1
ENSMUSG00000020515,0.23712355881229702,0.0,0.0,0.2309227683775094,0.24330508817707214,Cnot8
ENSMUSG00000055540,0.23691707412986449,0.0,0.0,0.23071564900131644,0.24309925296491944,Epha6
ENSMUSG00000024211,0.23683013697348085,0.0,0.0,0.2306284447851363,0.24301258909131612,Grm8
ENSMUSG00000059810,0.23645107749486635,0.0,0.0,0.2302482220485362,0.24263472001465805,Rgs3
ENSMUSG00000044288,0.2363035066826901,0.0,0.0,0.2301001988831216,0.24248761212782574,Cnr1
ENSMUSG00000028398,0.23592310504188468,0.0,0.0,0.2297186325093604,0.24210840248454127,Tmem261
ENSMUSG00000078193,0.23548885357988839,0.0,0.0,0.22928305376570635,0.241675509449899,Gm2000
ENSMUSG00000036912,0.23536207407817375,0.0,0.0,0.22915588723350588,0.24154912607596746,Piwil4
ENSMUSG00000108244,0.23514911693992574,0.0,0.0,0.228942280459823,0.2413368338586831,Gm44077
ENSMUSG00000097122,0.23494786442212107,0.0,0.0,0.22874041456142152,0.24113620917193695,Gm26624
ENSMUSG00000036168,0.23488149925556928,0.0,0.0,0.22867384724311302,0.24107005092341352,Ccdc38
ENSMUSG00000045591,0.23485865633272768,0.0,0.0,0.2286509347529669,0.24104727920855304,Olig3
ENSMUSG00000046058,0.23468084101858372,0.0,0.0,0.22847257814377978,0.24087001796307334,Eid2
ENSMUSG00000000120,0.2346083128697531,0.0,0.0,0.2283998293286307,0.24079771569182631,Ngfr
ENSMUSG00000110363,0.2345366474033141,0.0,0.0,0.2283279458886777,0.24072627334880728,Gm45576
ENSMUSG00000045019,0.23423753209098153,0.0,0.0,0.2280279215354908,0.24042808857857584,Acer1
ENSMUSG00000028890,0.23419931743485087,0.0,0.0,0.2279895908262136,0.2403899927233482,Mtf1
ENSMUSG00000097379,0.23402216490708422,0.0,0.0,0.22781190055973383,0.2402133906744368,Gm26873
ENSMUSG00000038462,0.2334009111979519,0.0,0.0,0.227188764330993,0.23959406419308982,Uqcrfs1
ENSMUSG00000072437,0.23338284839053985,0.0,0.0,0.2271706468658602,0.23957605734397494,Nanos1
ENSMUSG00000091803,0.23324175881173242,0.0,0.0,0.22702913050057483,0.23943540471187152,Cox16
ENSMUSG00000001604,0.23322934107234214,0.0,0.0,0.22701667521092067,0.23942302541709357,Tcea3
ENSMUSG00000071340,0.2330951831965449,0.0,0.0,0.2268821117818806,0.23928928275801972,Trappc3l
ENSMUSG00000024072,0.23304129002243762,0.0,0.0,0.2268280557579111,0.23923555631634572,Yipf4
ENSMUSG00000037622,0.23297522352192265,0.0,0.0,0.22676178967542662,0.23916969415783865,Wdtc1
ENSMUSG00000024497,0.23282778017300573,0.0,0.0,0.22661390111860533,0.23902270664189462,Pou4f3
ENSMUSG00000050368,0.2326183380705755,0.0,0.0,0.2264038270944653,0.23881391155849235,Hoxd10
ENSMUSG00000056494,0.23206851935289113,0.0,0.0,0.2258523522330861,0.23826578864241638,Cngb3
ENSMUSG00000050213,0.2319474839481481,0.0,0.0,0.2257309527850253,0.23814512601603063,Snip1
ENSMUSG00000035914,0.2315714780242242,0.0,0.0,0.22535381716370398,0.237770276936774,Cd276
ENSMUSG00000043333,0.2311020896696449,0.0,0.0,0.22488302116220607,0.23730233014222818,Rhbdl2
ENSMUSG00000028911,0.2310380740098694,0.0,0.0,0.22481881375112825,0.23723851086089864,Srsf4
ENSMUSG00000057455,0.23101497954235425,0.0,0.0,0.22479565012013658,0.23721548722628125,Rit2
ENSMUSG00000061894,0.23043670192999555,0.0,0.0,0.22421564296944896,0.23663898097471733,Zscan20
ENSMUSG00000027220,0.23026372728368746,0.0,0.0,0.22404215183919643,0.23646653533004353,Syt13
ENSMUSG00000094372,0.23018895321956412,0.0,0.0,0.2239671546297221,0.23639198982356194,Gm21839
ENSMUSG00000038916,0.23004418507454827,0.0,0.0,0.2238219546681564,0.23624766397558186,Soga3
ENSMUSG00000055026,0.23000720678429773,0.0,0.0,0.22378486612280432,0.2362107986178744,Gabrg3
ENSMUSG00000028367,0.229991942721583,0.0,0.0,0.22376955655375427,0.23619558116674852,Txn1
ENSMUSG00000031870,0.22991004212628863,0.0,0.0,0.22368741184287924,0.236113930617837,Pgr
ENSMUSG00000033253,0.229566852670414,0.0,0.0,0.22334320042665454,0.23577178798291043,Szt2
ENSMUSG00000028292,0.22956327682497846,0.0,0.0,0.22333961394112484,0.23576822303667636,Rars2
ENSMUSG00000054160,0.2293648226458605,0.0,0.0,0.22314056951657518,0.23557037348544074,Nkx2-4
ENSMUSG00000097625,0.22919979544035354,0.0,0.0,0.22297505187991046,0.2354058486745617,Gm26561
ENSMUSG00000046110,0.22917552033026273,0.0,0.0,0.2229507046588413,0.2353816474355193,Serinc4
ENSMUSG00000097189,0.22889526265496737,0.0,0.0,0.22266961502014612,0.23510224204879157,Gm26594
ENSMUSG00000054733,0.22884619287082922,0.0,0.0,0.22262039967560054,0.23505332138471122,Msra
ENSMUSG00000036330,0.2286252028493751,0.0,0.0,0.2223987545035039,0.23483300254861889,Slc18a1
ENSMUSG00000066149,0.2284980670366154,0.0,0.0,0.2222712420734668,0.23470625258054187,Cdc26
ENSMUSG00000054428,0.22844062547231955,0.0,0.0,0.2222136304185957,0.23464898527650493,Atpif1
ENSMUSG00000044243,0.2283698975790217,0.0,0.0,0.22214269315222374,0.23457847189095435,Bhlha9
ENSMUSG00000001657,0.2282844930586098,0.0,0.0,0.2220570358999447,0.23449332630335634,Hoxc8
ENSMUSG00000021086,0.22811081847660022,0.0,0.0,0.22188284767088434,0.23432017798100063,Ccdc175
ENSMUSG00000018634,0.22785672509630017,0.0,0.0,0.2216280035190709,0.23406685383139536,Crhr1
ENSMUSG00000035202,0.22774857602320572,0.0,0.0,0.22151953515528364,0.23395903190803005,Lars2
ENSMUSG00000086290,0.22772082521456252,0.0,0.0,0.2214917024422177,0.23393136502064243,Snhg12
ENSMUSG00000038347,0.22761227884944252,0.0,0.0,0.22138283580815618,0.23382314681410818,Tcte2
ENSMUSG00000024427,0.22754373033961325,0.0,0.0,0.22131408512411288,0.23375480546162433,Spry4
ENSMUSG00000085806,0.22741167557840225,0.0,0.0,0.22118164106045912,0.23362314960412828,Gm12023
ENSMUSG00000028383,0.22736197482925632,0.0,0.0,0.22113179385114282,0.23357359892926302,Hsdl2
ENSMUSG00000107002,0.22735800742088721,0.0,0.0,0.22112781475285784,0.23356964349932197,0610012G03Rik
ENSMUSG00000029121,0.22727315057917025,0.0,0.0,0.2210427079312527,0.23348504280877366,Crmp1
ENSMUSG00000020447,0.22700328013278168,0.0,0.0,0.22077204310392082,0.23321598637548435,Npc1l1
ENSMUSG00000004892,0.22687951461937667,0.0,0.0,0.22064791359981245,0.23309259385915837,Bcan
ENSMUSG00000005897,0.22677421919468155,0.0,0.0,0.22054230866331975,0.23298761560998715,Nr2c1
ENSMUSG00000030329,0.22645804752124377,0.0,0.0,0.2202252084936016,0.23267239545258078,Pianp
ENSMUSG00000076437,0.22610704488235206,0.0,0.0,0.21987317661391215,0.23232244762389417,Selenoh
ENSMUSG00000029830,0.22553385569934778,0.0,0.0,0.21929831016561685,0.231750977492075,Svopl
ENSMUSG00000032244,0.22496827751945772,0.0,0.0,0.21873108123541235,0.2311870913310508,Fem1b
ENSMUSG00000000346,0.22495095542439736,0.0,0.0,0.21871370864896458,0.2311698209919064,Dazap2
ENSMUSG00000042198,0.2249328818847432,0.0,0.0,0.21869558243178636,0.2311518014491981,Chchd7
ENSMUSG00000022257,0.2247036756906196,0.0,0.0,0.21846570856184394,0.23092327966691362,Laptm4b
ENSMUSG00000024217,0.22452253708046627,0.0,0.0,0.2182840427861029,0.23074268145291513,Snrpc
ENSMUSG00000026121,0.2244541366889936,0.0,0.0,0.21821544344222865,0.23067448501087492,Sema4c
ENSMUSG00000029409,0.22416047630055783,0.0,0.0,0.21792092960074583,0.2303816995351785,U90926
ENSMUSG00000028402,0.22396013600389997,0.0,0.0,0.21772000771544212,0.23018195547307582,Mpdz
ENSMUSG00000097736,0.2236360629354577,0.0,0.0,0.21739499498138454,0.22985884577148763,9530059O14Rik
