,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000000794,0.2760455421550704,0.0,0.0,0.2670417163239216,0.28500117799759894,Kcnn3
ENSMUSG00000027188,0.27557693427690383,0.0,0.0,0.2665706301565612,0.2845351167544103,Pamr1
ENSMUSG00000036545,0.27522683935482084,0.0,0.0,0.26621868652365993,0.2841869216487677,Adamts2
ENSMUSG00000042812,0.27511900817928636,0.0,0.0,0.2661102864187592,0.28407967515112037,Foxf1
ENSMUSG00000029309,0.2749739321291588,0.0,0.0,0.26596444529062385,0.2839353853727809,Sparcl1
ENSMUSG00000111195,0.2745144054499302,0.0,0.0,0.26550249795794734,0.28347834652133963,RP23-55G19.2
ENSMUSG00000048285,0.27447644242521,0.0,0.0,0.2654643351400503,0.2834405888422319,Frmd6
ENSMUSG00000069378,0.27431199126245936,0.0,0.0,0.26529901882392115,0.2832770268905081,Prdm6
ENSMUSG00000023886,0.27386393385369695,0.0,0.0,0.2648486069398753,0.2828313895462469,Smoc2
ENSMUSG00000064080,0.2716402731678536,0.0,0.0,0.26261331945247296,0.2806196820945131,Fbln2
ENSMUSG00000038193,0.2704497848454339,0.0,0.0,0.26141664627191724,0.27943555402013504,Hand2
ENSMUSG00000005360,0.26990307324656243,0.0,0.0,0.26086710368596633,0.2788917540989085,Slc1a3
ENSMUSG00000037621,0.2698696785452884,0.0,0.0,0.26083353624972055,0.27885853706438163,Atoh8
ENSMUSG00000058925,0.2698219007181019,0.0,0.0,0.26078551132845734,0.27881101338776026,1700011I03Rik
ENSMUSG00000054675,0.26856485875014957,0.0,0.0,0.2595219843452948,0.2775606423428175,Tmem119
ENSMUSG00000002808,0.26827147605524765,0.0,0.0,0.25922709255999005,0.27726881219691946,Epdr1
ENSMUSG00000048076,0.26806718782375105,0.0,0.0,0.2590217545146303,0.27706560405584124,Arf1
ENSMUSG00000032366,0.26754341152442523,0.0,0.0,0.25849529032434904,0.2765445933317087,Tpm1
ENSMUSG00000045954,0.2674704815451947,0.0,0.0,0.2584219865127167,0.2764720480081433,Sdpr
ENSMUSG00000069662,0.2674578767595102,0.0,0.0,0.258409317126615,0.27645950969366817,Marcks
ENSMUSG00000062329,0.26736582966866246,0.0,0.0,0.258316798382284,0.2763679479193195,Cytl1
ENSMUSG00000029070,0.2668997297978667,0.0,0.0,0.2578483127428792,0.27590430304210783,Mxra8
ENSMUSG00000033585,0.2668696359686047,0.0,0.0,0.25781806502227117,0.2758743675759764,Ndn
ENSMUSG00000090841,0.2666111137692659,0.0,0.0,0.2575582215442723,0.2756172050816192,Myl6
ENSMUSG00000022665,0.26560249881843384,0.0,0.0,0.2565444641918071,0.274613882644292,Ccdc80
ENSMUSG00000000739,0.2653506210278293,0.0,0.0,0.2562913053175818,0.2743633234720546,Sult5a1
ENSMUSG00000062944,0.26480995276307084,0.0,0.0,0.2557478913400219,0.27382548155473874,9130023H24Rik
ENSMUSG00000024593,0.26433279755502476,0.0,0.0,0.25526831771888353,0.2733508159950719,Megf10
ENSMUSG00000024395,0.2631785541142667,0.0,0.0,0.2541082425552636,0.27220257687799854,Lims2
ENSMUSG00000034936,0.26310726106513854,0.0,0.0,0.2540365901594648,0.2721316538494636,Arl4d
ENSMUSG00000022893,0.2630131017602917,0.0,0.0,0.25394195640507733,0.2720379830939157,Adamts1
ENSMUSG00000056481,0.2626281563486148,0.0,0.0,0.2535550731383153,0.2716550332079443,Cd248
ENSMUSG00000071637,0.262347887238843,0.0,0.0,0.2532733949508438,0.27137621519216615,Cebpd
ENSMUSG00000074364,0.2623125298200844,0.0,0.0,0.25323785987884084,0.271341040728888,Ehd2
ENSMUSG00000005836,0.2618030938200374,0.0,0.0,0.25272586693738014,0.27083423810706314,Gata6
ENSMUSG00000051855,0.26123119907420106,0.0,0.0,0.2521511078163141,0.27026529363647117,Mest
ENSMUSG00000019539,0.26117916263481233,0.0,0.0,0.2520988110667239,0.27021352532809784,Rcn3
ENSMUSG00000022803,0.2608846750934465,0.0,0.0,0.25180285136267166,0.26992055422451133,Popdc2
