,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000028834,0.21608854060082217,2.0593782087819548e-284,9.064164651329026e-284,0.20467704684487184,0.22744130252443892,Trim63
ENSMUSG00000003344,0.21600819350219558,3.391520230298974e-284,1.4920898505494828e-283,0.20459629513556346,0.22736137973662723,Btbd2
ENSMUSG00000037172,0.21595772942518826,4.639014948025616e-284,2.0400241635996553e-283,0.20454557701175227,0.22731118208082235,E330009J07Rik
ENSMUSG00000040354,0.21594732912990786,4.9483046598013735e-284,2.175078971341263e-283,0.20453512436680807,0.22730083668560014,Mars
ENSMUSG00000053110,0.21594291216540706,5.0858140848496675e-284,2.234540459072789e-283,0.20453068517039832,0.22729644303616287,Yap1
ENSMUSG00000029309,0.2159029720800636,6.51612668665851e-284,2.861715716582569e-283,0.20449054407592332,0.2272567137546256,Sparcl1
ENSMUSG00000053025,0.21589480475500433,6.85481522155759e-284,3.0091374984888454e-283,0.20448233565134943,0.22724858953206095,Sv2b
ENSMUSG00000043013,0.21587086213220869,7.952467549320904e-284,3.4894548263803876e-283,0.2044582725540253,0.22722477325569823,Onecut1
ENSMUSG00000049119,0.21582908397652256,1.0304838051204695e-283,4.517684371418104e-283,0.2044162842119796,0.22718321553292978,Fam110b
ENSMUSG00000006800,0.21579702828166722,1.257112198643093e-283,5.508817697822494e-283,0.20438406727304578,0.227151328944606,Sulf2
ENSMUSG00000043257,0.21579189036030866,1.297807323754974e-283,5.684657572295111e-283,0.20437890350961138,0.22714621812556102,Pigv
ENSMUSG00000016252,0.2157681590810015,1.503531782933543e-283,6.582888716871904e-283,0.20435505287791847,0.22712261201961298,Atp5e
ENSMUSG00000041062,0.21573548372827547,1.8411373082820748e-283,8.057493690512362e-283,0.20432221321230215,0.2270901089949553,Mslnl
ENSMUSG00000097915,0.21569436985882723,2.3755153787495995e-283,1.0391580834425195e-282,0.20428089263212013,0.22704921192192457,A330009N23Rik
ENSMUSG00000096054,0.21564457080391103,3.2342732615592855e-283,1.4141990649581486e-282,0.20423084325389512,0.2269996754074074,Syne1
ENSMUSG00000027613,0.21559241162421827,4.467964257966873e-283,1.9527815812792276e-282,0.20417842195130936,0.2269477911476828,Eif6
ENSMUSG00000001555,0.2155722053571403,5.063652087005511e-283,2.2121677968569296e-282,0.20415811415641483,0.22692769136622903,Fkbp10
ENSMUSG00000030500,0.21556810640054713,5.193847699895833e-283,2.268055764146652e-282,0.2041539946055232,0.22692361400967223,Slc17a6
ENSMUSG00000022893,0.21555511879396244,5.628875525992101e-283,2.456951342641685e-282,0.20414094174825897,0.22691069484050402,Adamts1
ENSMUSG00000054423,0.21554220905417126,6.0973663551986045e-283,2.660282004885953e-282,0.20412796715301887,0.2268978531238544,Cadps
ENSMUSG00000107730,0.21550582994921413,7.637847643279641e-283,3.3309409695942613e-282,0.20409140530970002,0.22686166568401434,Gm44238
ENSMUSG00000097191,0.21548879930017106,8.487161771031957e-283,3.6997217833617946e-282,0.2040742891237859,0.22684472475101433,5730422E09Rik
ENSMUSG00000047832,0.2154018187802385,1.4540166592312149e-282,6.335584571813572e-282,0.20398687185080294,0.2267582023300563,Cdca4
ENSMUSG00000089809,0.2153974269445995,1.4940735511258454e-282,6.507288985739745e-282,0.2039824579673802,0.22675383362007714,A930011G23Rik
ENSMUSG00000110101,0.2151708181642648,6.0672362420122014e-282,2.6390762253206617e-281,0.20375471220105074,0.22652841745134297,Gm6249
ENSMUSG00000086209,0.21512655624549198,7.975976705048754e-282,3.4678159587168494e-281,0.20371022834693756,0.2264843883350805,4933405E24Rik
ENSMUSG00000109062,0.21502865906608196,1.4602550591570196e-281,6.343419023271154e-281,0.20361184046504874,0.22638700589638885,Gm44622
ENSMUSG00000050567,0.21498443546165036,1.9188032698450003e-281,8.331755405319151e-281,0.20356739526863366,0.22634301474401627,Maml1
ENSMUSG00000027848,0.21493193000422922,2.6534278329756518e-281,1.1516613858401267e-280,0.2035146267823036,0.22629078521030385,Olfml3
ENSMUSG00000022551,0.2149108922734715,3.021359788312655e-281,1.310785157619373e-280,0.20349348368051673,0.22626985801750982,Cyc1
ENSMUSG00000034057,0.21475287726262898,8.009202587974032e-281,3.471695963577821e-280,0.2033346775651642,0.22611267292537246,Myrfl
ENSMUSG00000037984,0.214715596978747,1.0079227080372436e-280,4.3651914596675773e-280,0.20329721072457232,0.22607558835692237,Neurod6
ENSMUSG00000007653,0.21462533179116686,1.7582464993711012e-280,7.611456707234204e-280,0.20320649397355775,0.22598579691051981,Gabrb2
ENSMUSG00000025003,0.2145828216262717,2.2847871895075073e-280,9.886573732183069e-280,0.20316377121389131,0.22594350978598485,Cyp2c39
ENSMUSG00000021067,0.21455942026728567,2.639136140710423e-280,1.141494870549491e-279,0.20314025284247356,0.22592023118989066,Sav1
ENSMUSG00000032712,0.2145448365789357,2.887221572948618e-280,1.2482583540633888e-279,0.20312559623883322,0.22590572400061,2810474O19Rik
ENSMUSG00000044921,0.2144607775634119,4.845290333165941e-280,2.093902477599802e-279,0.20304111704614702,0.2258221058203364,Rassf9
ENSMUSG00000096807,0.2144327334447707,5.758504003217544e-280,2.487474731411466e-279,0.20301293278407243,0.2257942087377425,Hist1h2bm
ENSMUSG00000055409,0.21442479103746934,6.047078863359427e-280,2.6110012363382675e-279,0.2030049506900255,0.2257863079693043,Nell1
ENSMUSG00000057778,0.2143762398798827,8.153417949504794e-280,3.5189546609861e-279,0.2029561569642482,0.22573801131351473,Cyb5d2
ENSMUSG00000018340,0.21437594265644802,8.168347105945007e-280,3.5238770948856803e-279,0.20295585825601947,0.22573771564793266,Anxa6
ENSMUSG00000050069,0.21435702521977637,9.176942395139682e-280,3.955954047639267e-279,0.2029368463207493,0.22571889735989709,Grem2
ENSMUSG00000079042,0.21433852796303945,1.0283332540690553e-279,4.43056119805711e-279,0.20291825667267152,0.22570049704138226,Apela
ENSMUSG00000000938,0.21430289603727107,1.2804140274644542e-279,5.514272297435204e-279,0.20288244679336861,0.22566505182832158,Hoxa10
ENSMUSG00000038244,0.21428358384266952,1.4419477093642536e-279,6.207265214654557e-279,0.2028630381622603,0.22564584081781713,Mical2
ENSMUSG00000038702,0.214251488634429,1.7566740089582048e-279,7.558838248529281e-279,0.20283078270467936,0.22561391374930667,Dsel
ENSMUSG00000022309,0.21420553515854723,2.3303959659821832e-279,1.0018899251858053e-278,0.2027845998291519,0.2255682009710786,Angpt1
ENSMUSG00000032905,0.21400652022753364,7.918492001017429e-279,3.4014140897841186e-278,0.20258459200254764,0.22537022787390376,Atg12
ENSMUSG00000108815,0.21397097671312437,9.850472898777742e-279,4.2276707720076144e-278,0.2025488712600345,0.22533487032935992,RP23-325D10.3
ENSMUSG00000017314,0.2139250596847483,1.305922596389318e-278,5.6000111337449315e-278,0.2025027253238346,0.22528919350257104,Mpp2
ENSMUSG00000064036,0.21386978922231195,1.833513348715871e-278,7.85903707122105e-278,0.20244717939165466,0.22523421210523778,Mro
ENSMUSG00000003868,0.2137951882719141,2.8981659933915926e-278,1.2417163639209908e-277,0.20237220674429685,0.22516000120382065,Ruvbl2
ENSMUSG00000100334,0.2137785541698417,3.2095833137150245e-278,1.37455388167667e-277,0.20235548978157475,0.22514345405470626,C230024C17Rik
ENSMUSG00000044864,0.21367893968305599,5.913071810695605e-278,2.531280740879968e-277,0.2022553792172822,0.2250443601546196,Ankrd50
ENSMUSG00000090673,0.21362780394598666,8.090592259149605e-278,3.461956465190246e-277,0.20220398891832975,0.22499349156230145,Gm340
ENSMUSG00000021294,0.2135756797128391,1.1136326184298107e-277,4.76318485213777e-277,0.2021516052671553,0.2249416395742695,Kif26a
ENSMUSG00000048763,0.21353914094941595,1.3931255519413225e-277,5.956073330232246e-277,0.20211488469227956,0.22490529161460007,Hoxb3
