,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000045608,0.17992756605144397,6.501561167625438e-196,5.44975789406994e-195,0.16834966324077788,0.19145583089528936,Dbx2
ENSMUSG00000068854,0.1796643129454467,2.467969840696654e-195,2.0566415339138784e-194,0.16808531393134238,0.19119374176998827,Hist2h2be
ENSMUSG00000021621,0.1795221726739266,5.067042737590658e-195,4.198047007117364e-194,0.16794258247061894,0.19105222929202265,Zcchc9
ENSMUSG00000058773,0.17933133191575693,1.3298027792149418e-194,1.1008301152441572e-193,0.16775094873189825,0.19086223066999297,Hist1h1b
ENSMUSG00000023988,0.17885017015600335,1.507074144886435e-193,1.2322764880510506e-192,0.16726779153613705,0.1903831883304972,Bysl
ENSMUSG00000024968,0.1786360534491183,4.429245703182987e-193,3.6010127668154365e-192,0.16705278865001147,0.19017001299855457,Rcor2
ENSMUSG00000037994,0.17850914276130236,8.385902410930168e-193,6.7902043813199745e-192,0.1669253532283729,0.19004365976662468,Slc9b2
ENSMUSG00000031812,0.1784253951077958,1.2775227448892215e-192,1.0335944537938685e-191,0.16684125951791173,0.18996027976587296,Map1lc3b
ENSMUSG00000040289,0.17780350506493695,2.890851026250074e-191,2.3016329826831804e-190,0.1662168050111522,0.18934111461905584,Hey1
ENSMUSG00000034875,0.17767900026619698,5.390349364803628e-191,4.2712752494481995e-190,0.16609178791327658,0.18921715425273244,Nudt19
ENSMUSG00000073856,0.1770651151146943,1.155561627103813e-189,8.978722821319449e-189,0.16547538225811204,0.18860594811052367,Iqck
ENSMUSG00000027523,0.17680888655194898,4.139363041073142e-189,3.198889521694855e-188,0.16521810434477222,0.18835083509057382,Gnas
ENSMUSG00000020738,0.17620923029190402,8.135796482762145e-188,6.205794418582873e-187,0.16461599843676664,0.18775378346682958,Sumo2
ENSMUSG00000036139,0.17419414136119654,1.667769258984493e-183,1.2146899191438405e-182,0.16259274099008508,0.1857473846678386,Hoxc9
ENSMUSG00000047714,0.17364943478802405,2.390301031102007e-182,1.7246039185440166e-181,0.1620458431033885,0.1852050106164847,Ppp1r2
ENSMUSG00000029126,0.17351336000915854,4.6419952098061086e-182,3.341969193524916e-181,0.16190922201873698,0.1850695174328398,Nsg1
ENSMUSG00000023791,0.1732603250979632,1.592460593448882e-181,1.137471852463487e-180,0.1616551724191515,0.18481756284634626,Pigx
ENSMUSG00000020875,0.17292856351533903,7.993225035375882e-181,5.67297731396443e-180,0.16132208277899215,0.18448721540771684,Hoxb9
ENSMUSG00000038895,0.1727685632316577,1.7382463592253987e-180,1.22931142802362e-179,0.16116144295163665,0.18432789619668843,Zfp653
ENSMUSG00000016554,0.172224567724013,2.4249467675796406e-179,1.6981419941033896e-178,0.16061527761754826,0.18378621176914203,Eif3d
ENSMUSG00000029385,0.17180556668131647,1.8350343779373486e-178,1.2725619819260394e-177,0.1601946101586212,0.1833689859997627,Ccng2
ENSMUSG00000060376,0.17111137412522448,5.185336308838435e-177,3.522646948939154e-176,0.15949766599961426,0.18267772551231426,Bckdha
ENSMUSG00000070697,0.17103979177726492,7.312261248504794e-177,4.9608285268010815e-176,0.15942580057583208,0.18260644485710967,Utp3
ENSMUSG00000038690,0.1707958621323453,2.356278691657228e-176,1.586719657681635e-175,0.15918090722387146,0.18236354237100932,Atp5j2
ENSMUSG00000081984,0.17039744786012231,1.5869262490079296e-175,1.0586566037411138e-174,0.15878092198708765,0.18196680273754254,Dnajb3
ENSMUSG00000024866,0.16976478890018998,3.2480049244045273e-174,2.1382520897988987e-173,0.15814577626072363,0.18133679526771973,Acy3
ENSMUSG00000071654,0.16943130022367012,1.5870574925133877e-173,1.0339136759044871e-172,0.1578109806239106,0.18100470042783062,Uqcc3
ENSMUSG00000002996,0.16847759051667016,1.4550566776214907e-171,9.244324508395747e-171,0.1568535480208753,0.1800549622431641,Hbp1
ENSMUSG00000026360,0.168178984144613,5.954198104233949e-171,3.76371561582424e-170,0.15655378050184576,0.1797575949168873,Rgs2
ENSMUSG00000105552,0.16807342447092224,9.791987354530737e-171,6.162358309962704e-170,0.15644781086606835,0.1796524727492559,Gm19710
ENSMUSG00000040093,0.16790283463337002,2.186284072559704e-170,1.368994409868318e-169,0.15627655907456425,0.17948258938489617,Bmf
ENSMUSG00000019470,0.16787308483584665,2.5147937481654047e-170,1.571746092603378e-169,0.1562466939080044,0.17945296272114164,Xab2
ENSMUSG00000036398,0.16773025677953607,4.922891210504355e-170,3.0653120862418153e-169,0.15610331226377983,0.17931072553457456,Ppp1r11
ENSMUSG00000040699,0.166585513108405,1.0487155680100348e-167,6.379048467214324e-167,0.15495414937704832,0.17817070009785935,Limd2
ENSMUSG00000022635,0.1665454704824642,1.2641410211424467e-167,7.680079107791292e-167,0.15491395273866143,0.17813082195068397,Zcrb1
ENSMUSG00000021340,0.1665357343920148,1.3228800383749056e-167,8.032058520794812e-167,0.15490417920696015,0.1781211258463694,Gpld1
ENSMUSG00000078620,0.1664154786447232,2.3176713817431506e-167,1.4012523468821952e-166,0.15478346119014044,0.17800136380406492,Gm10964
ENSMUSG00000051695,0.1663622193619794,2.970623165771532e-167,1.7927719769291083e-166,0.15472999728684506,0.17794832306543326,Pcbp1
ENSMUSG00000020923,0.16561537786708244,9.56181993854549e-166,5.647855840841991e-165,0.153980293625606,0.17720453906835587,Ubtf
ENSMUSG00000020321,0.16504444910576707,1.3433897931066949e-164,7.851489147321419e-164,0.15340718589407026,0.17663593870651828,Mdh1
ENSMUSG00000078812,0.16475252356680048,5.1686769719995035e-164,2.999812520022927e-163,0.15311414923562439,0.176345200728313,Eif5a
ENSMUSG00000087687,0.16475171087543206,5.188083008006404e-164,3.009328890954991e-163,0.1531133334538679,0.17634439134017102,Pet100
ENSMUSG00000038544,0.16460459614517042,1.022074352520607e-163,5.907944234223163e-163,0.15296565955780192,0.1761978743071348,Inip
ENSMUSG00000040767,0.16377643420304233,4.591282281264003e-162,2.6116508994675784e-161,0.15213435956848514,0.175373067433021,Snrnp25
ENSMUSG00000030796,0.16371407881088104,6.109306329602433e-162,3.471196778183201e-161,0.1520717685678843,0.17531096399739388,Tead2
ENSMUSG00000073155,0.16316096120450538,7.659883154291908e-161,4.296064584572018e-160,0.15151656510703115,0.17476007730733742,1810058I24Rik
ENSMUSG00000004642,0.1624637689466788,1.8316878485249097e-159,1.0080835710098567e-158,0.15081675414406173,0.17406568672342992,Slbp
ENSMUSG00000030034,0.16238978653695968,2.5631490226474315e-159,1.4083236388172702e-158,0.15074249453607644,0.17399200093560735,Ino80b
ENSMUSG00000028961,0.16221174083230785,5.749878153133964e-159,3.1368675139847052e-158,0.15056378226624487,0.17381466854717922,Pgd
ENSMUSG00000031851,0.1614826422534545,1.5568343607429036e-157,8.35213215651428e-157,0.14983196203934343,0.17308848315391975,Ntpcr
ENSMUSG00000025066,0.16142159353654234,2.0506062492192626e-157,1.0995207770612669e-156,0.14977068601321447,0.17302767779067363,Sfr1
ENSMUSG00000055612,0.1613198867488774,3.244099939157069e-157,1.732959369207836e-156,0.14966860072854782,0.17292637623224927,Cdca7
ENSMUSG00000045969,0.16123728580039326,4.7074430207806304e-157,2.5106362777496697e-156,0.14958569256733534,0.1728441042091241,Ing1
ENSMUSG00000032869,0.16119112339779795,5.795743476738906e-157,3.0812033369159525e-156,0.14953935854706915,0.17279812555934967,Psmf1
ENSMUSG00000025200,0.16118447251736226,5.972008036101326e-157,3.1730300405331955e-156,0.14953268294491506,0.17279150114906103,Cwf19l1
ENSMUSG00000097261,0.1608039471647687,3.308213805403416e-156,1.74116516073864e-155,0.1491507449259339,0.17241248851823937,4930532G15Rik
