,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000021953,0.8950642874339522,0.0,0.0,0.89311433021274,0.8969806066753394,Tdh
ENSMUSG00000059994,0.8945360017517415,0.0,0.0,0.8925767841894072,0.896461441363751,Fcrl1
ENSMUSG00000035504,0.8944335042350636,0.0,0.0,0.8924724906346904,0.8963607127609585,Reep6
ENSMUSG00000023045,0.894106083974081,0.0,0.0,0.8921393344758147,0.8960389418232738,Soat2
ENSMUSG00000040938,0.8926333405401202,0.0,0.0,0.8906408173001611,0.8945915840600692,Slc16a11
ENSMUSG00000097397,0.8917562836395105,0.0,0.0,0.8897484320297137,0.8937296254663021,Gm16861
ENSMUSG00000029195,0.89154301646232,0.0,0.0,0.8895314398906764,0.8935200274259132,Klb
ENSMUSG00000028064,0.8912326569665603,0.0,0.0,0.8892156612229573,0.8932150059442263,Sema4a
ENSMUSG00000038522,0.8906649483918,0.0,0.0,0.8886380448897071,0.8926570569260915,Mfsd4b1
ENSMUSG00000017950,0.8906257185781913,0.0,0.0,0.8885981306674361,0.8926185012921225,Hnf4a
ENSMUSG00000023987,0.8897367222335509,0.0,0.0,0.8876936330039726,0.8917447748805125,Pgc
ENSMUSG00000029188,0.8875866347057553,0.0,0.0,0.885506119852748,0.8896315566515025,Slc34a2
ENSMUSG00000066684,0.8871842558988559,0.0,0.0,0.8850967472612942,0.8892360680328261,Pilrb1
ENSMUSG00000016256,0.8869555896251746,0.0,0.0,0.8848641079566508,0.8890113159903461,Ctsz
ENSMUSG00000047228,0.886799634455584,0.0,0.0,0.884705443695402,0.8888580298399167,BC048546
ENSMUSG00000002847,0.8861094234857683,0.0,0.0,0.8840032489213947,0.8881796256190002,Pla1a
ENSMUSG00000038298,0.8854516628503354,0.0,0.0,0.8833340767457186,0.8875331082382657,Pdzk1
ENSMUSG00000034947,0.8852380027637311,0.0,0.0,0.8831167117109062,0.8873230985292442,Tmem106a
ENSMUSG00000039878,0.8847864574164117,0.0,0.0,0.8826573393894278,0.8868792649782669,Slc39a5
ENSMUSG00000027249,0.8845843214020883,0.0,0.0,0.8824517009179411,0.8866805799276067,F2
ENSMUSG00000040963,0.884226199146093,0.0,0.0,0.8820873753966323,0.8863285698070589,Asgr2
ENSMUSG00000005681,0.8838616774907725,0.0,0.0,0.8817165422553574,0.8859702670114648,Apoa2
ENSMUSG00000006538,0.881818962375352,0.0,0.0,0.8796385077309048,0.8839623547067581,Ihh
ENSMUSG00000038224,0.8817332714080054,0.0,0.0,0.8795513369495553,0.8838781219736089,Serpinf2
ENSMUSG00000031844,0.8805138235104965,0.0,0.0,0.8783108460422885,0.8826794107840881,Hsd17b2
ENSMUSG00000039329,0.8799395518178851,0.0,0.0,0.8777266748886698,0.8821148948209153,Tex19.1
