,Gut_corr,Gut_pval,Gut_qval,Gut_ci_low,Gut_ci_high,gene_annotation
ENSMUSG00000052539,0.46845093753450046,0.0,0.0,0.4633147231312128,0.4735556810941609,Magi3
ENSMUSG00000022292,0.4684359932038882,0.0,0.0,0.4632996871750692,0.4735408288285802,Rrm2b
ENSMUSG00000030654,0.46829046898458687,0.0,0.0,0.46315327088346125,0.4733962009641535,Arl6ip1
ENSMUSG00000022471,0.4681809902626288,0.0,0.0,0.46304312123511393,0.47328739639376155,Xrcc6
ENSMUSG00000049717,0.4680102973754555,0.0,0.0,0.46287138259495986,0.47311775429385877,Lig4
ENSMUSG00000051359,0.46798437723927183,0.0,0.0,0.4628453036923448,0.4730919936891916,Ncald
ENSMUSG00000045382,0.46788203195860484,0.0,0.0,0.46274233161164297,0.47299027823107354,Cxcr4
ENSMUSG00000064036,0.4678255012030227,0.0,0.0,0.4626854547004416,0.4729340953016912,Mro
ENSMUSG00000027422,0.46780227756981674,0.0,0.0,0.4626620888738782,0.47291101454836454,Rrbp1
ENSMUSG00000034341,0.4677670904914932,0.0,0.0,0.4626266863661792,0.47287604393984206,Wbp2
ENSMUSG00000095440,0.46766467973616965,0.0,0.0,0.4625236487045189,0.47277426312067955,Fignl2
ENSMUSG00000097861,0.46758834454513487,0.0,0.0,0.46244684631876715,0.47269839738438746,Gm26858
ENSMUSG00000021684,0.4675554411684407,0.0,0.0,0.4624137415871399,0.47266569633721767,Pde8b
