,Foregut/Placodes_corr,Foregut/Placodes_pval,Foregut/Placodes_qval,Foregut/Placodes_ci_low,Foregut/Placodes_ci_high,gene_annotation
ENSMUSG00000063480,0.45826894273638735,0.0,0.0,0.4505555927595611,0.4659138785622347,Nhp2l1
ENSMUSG00000027805,0.45802216214007246,0.0,0.0,0.45030662292141127,0.4656693044786535,Pfn2
ENSMUSG00000047281,0.45749140509012765,0.0,0.0,0.4497711614807352,0.46514328907151536,Sfn
ENSMUSG00000021486,0.45687479257728947,0.0,0.0,0.4491490905620202,0.4645321784260139,Prelid1
ENSMUSG00000040699,0.4563768090356776,0.0,0.0,0.4486467042147212,0.4640386329338481,Limd2
ENSMUSG00000037152,0.45605260930963654,0.0,0.0,0.44831964077771486,0.46371731993231036,Ndufc1
ENSMUSG00000020472,0.4559714427244771,0.0,0.0,0.4482377575584757,0.4636368757514039,Zkscan17
ENSMUSG00000024369,0.4558561384149903,0.0,0.0,0.4481214354300646,0.4635225974637381,Nelfe
ENSMUSG00000006517,0.4555083606553565,0.0,0.0,0.44777058933864816,0.46317791281885545,Mvd
ENSMUSG00000051234,0.45535998995204996,0.0,0.0,0.44762091033322515,0.46303086100971236,Rnf7
ENSMUSG00000030432,0.45513266012573955,0.0,0.0,0.4473915768008523,0.462805551140376,Rpl28
ENSMUSG00000042340,0.45509789829937886,0.0,0.0,0.4473565086702847,0.46277109810555894,Ctf1
ENSMUSG00000045598,0.4548561988950387,0.0,0.0,0.4471126801871966,0.46253154509168626,Zfp553
ENSMUSG00000055305,0.45451616128537425,0.0,0.0,0.4467696492067632,0.4621945252589876,Zfp93
ENSMUSG00000023089,0.4538406348669132,0.0,0.0,0.44608818284719987,0.46152498744425663,Ndufa5
ENSMUSG00000054766,0.45380135257448817,0.0,0.0,0.44604855541996963,0.46148605312362734,Set
ENSMUSG00000041629,0.45314742269019115,0.0,0.0,0.4453888845627295,0.4608379115560442,Fam104a
ENSMUSG00000027547,0.4527380845750891,0.0,0.0,0.4449759570783033,0.46043219255770146,Sall4
ENSMUSG00000018287,0.45265841545247704,0.0,0.0,0.4448955897435529,0.46035322744694673,Spag7
ENSMUSG00000021226,0.4519748745342636,0.0,0.0,0.44420606347980646,0.45967572176819815,Acot2
ENSMUSG00000007777,0.451543207320895,0.0,0.0,0.4437706211644901,0.45924786128897543,0610009B22Rik
ENSMUSG00000044243,0.4513727401319587,0.0,0.0,0.44359866418289734,0.45907889641066285,Bhlha9
ENSMUSG00000022528,0.4512895111972879,0.0,0.0,0.4435147080795099,0.45899640076188675,Hes1
ENSMUSG00000053317,0.4507647090518542,0.0,0.0,0.4429853238960051,0.45847621930815374,Sec61b
ENSMUSG00000040112,0.4506688465364723,0.0,0.0,0.44288862499269316,0.45838120025654155,Mrps35
ENSMUSG00000021381,0.450475519117198,0.0,0.0,0.4426936113675305,0.4581895733273936,Barx1
ENSMUSG00000024613,0.45016287140690414,0.0,0.0,0.4423782382951294,0.4578796741199679,Tcof1
ENSMUSG00000019837,0.4495565929110347,0.0,0.0,0.44176668033295463,0.4572787201065246,Gtf3c6
ENSMUSG00000045608,0.4493781947328769,0.0,0.0,0.44158673004404875,0.45710188732084933,Dbx2
ENSMUSG00000020392,0.4484696912726443,0.0,0.0,0.4406703320907251,0.45620134624315867,Cdkn2aipnl
ENSMUSG00000074476,0.44822482529806457,0.0,0.0,0.44042334112037834,0.4559586236342051,Spc24
ENSMUSG00000001056,0.4477255173949544,0.0,0.0,0.4399197037827805,0.4554636827180869,Nhp2
ENSMUSG00000033940,0.4470683740378902,0.0,0.0,0.43925686990395535,0.45481227949881636,Brk1
ENSMUSG00000024870,0.44576390512431335,0.0,0.0,0.4379411301615895,0.45351918055303236,Rab1b
ENSMUSG00000015937,0.44558921152412034,0.0,0.0,0.4377649297240484,0.4533460071321695,H2afy
ENSMUSG00000001525,0.44180731466831374,0.0,0.0,0.43395055907101615,0.44959687668032466,Tubb5
ENSMUSG00000027133,0.4417634938851395,0.0,0.0,0.43390636366509294,0.4495534339524361,Nop10
ENSMUSG00000045539,0.44094802468892247,0.0,0.0,0.43308392994277967,0.4487449933344187,Sprr3
ENSMUSG00000032215,0.44074980755607196,0.0,0.0,0.43288402191199854,0.448548482718975,Rsl24d1
ENSMUSG00000022516,0.4393497539980558,0.0,0.0,0.4314720471804895,0.44716046121702496,Nudt16l1
ENSMUSG00000028443,0.4392185380406715,0.0,0.0,0.43133971592386977,0.4470303710011155,Nudt2
ENSMUSG00000026496,0.43858511093706376,0.0,0.0,0.43070090963397284,0.4464023736128325,Parp1
ENSMUSG00000057130,0.4382491798216989,0.0,0.0,0.430362128932027,0.4460693189625504,Txnl4a
ENSMUSG00000032291,0.4377866639170486,0.0,0.0,0.429895693301742,0.4456107598820707,Crabp1
ENSMUSG00000032459,0.43727544194025253,0.0,0.0,0.42938014372612887,0.4451039066328937,Mrps22
ENSMUSG00000001416,0.43709401572064527,0.0,0.0,0.42919718293348846,0.44492402961357036,Cct3
ENSMUSG00000027342,0.4370760498230054,0.0,0.0,0.4291790651086131,0.4449062170925307,Pcna
ENSMUSG00000007050,0.436524933361474,0.0,0.0,0.42862329126047866,0.44435980255555424,Lsm2
ENSMUSG00000071528,0.4363715404157887,0.0,0.0,0.4284686030822951,0.44420771726542263,Usmg5
ENSMUSG00000038721,0.436201766566343,0.0,0.0,0.42829739622197643,0.4440393901901415,Hoxb7
ENSMUSG00000019689,0.4361292123709151,0.0,0.0,0.42822422979111313,0.4439674541163483,Fmc1
ENSMUSG00000018923,0.4357989113811366,0.0,0.0,0.42789114292615327,0.44363996583140447,Med11
ENSMUSG00000038628,0.4357256074170907,0.0,0.0,0.42781722098183456,0.4435672858092687,Polr3k
ENSMUSG00000034190,0.43549166251597504,0.0,0.0,0.4275813045438809,0.4433353314889266,Chmp7
ENSMUSG00000005505,0.43508359699916077,0.0,0.0,0.42716980269284094,0.4429307355889715,Kbtbd4
ENSMUSG00000004945,0.4345922978346519,0.0,0.0,0.426674370630157,0.44244360950294814,Tmem242
ENSMUSG00000022858,0.4345906003088185,0.0,0.0,0.42667265883266464,0.44244192638781,Tra2b
ENSMUSG00000021731,0.4344845831110249,0.0,0.0,0.42656575042577183,0.4423368090852991,Mrps30
ENSMUSG00000028843,0.4343166049191636,0.0,0.0,0.4263963606170743,0.4421702562843712,Sh3bgrl3
ENSMUSG00000078941,0.43425484934962094,0.0,0.0,0.4263340862198089,0.4421090246099594,Ak6
ENSMUSG00000024212,0.43419035524673577,0.0,0.0,0.4262690503620815,0.44204507755604155,Mllt1
ENSMUSG00000076432,0.4337695833265539,0.0,0.0,0.42584474593912086,0.4416278727287733,Ywhaq
ENSMUSG00000043162,0.43333475480212696,0.0,0.0,0.42540627056477703,0.44119672689142436,Pyurf
ENSMUSG00000020973,0.43330357064511066,0.0,0.0,0.42537482501336343,0.44116580670247385,Dnaaf2
ENSMUSG00000044018,0.43220591585691337,0.0,0.0,0.4242679815696879,0.4400774314647233,Mrpl50
ENSMUSG00000067795,0.43191096974751064,0.0,0.0,0.42397057045905145,0.43978497488125146,4930444P10Rik
ENSMUSG00000032192,0.4318460142394343,0.0,0.0,0.4239050723178154,0.4397205674130945,Gnb5
ENSMUSG00000059005,0.4316840308658124,0.0,0.0,0.42374173610977217,0.43955995036604734,Hnrnpa3
ENSMUSG00000031839,0.43163961949437274,0.0,0.0,0.42369695391868517,0.43951591351567454,Hsbp1
ENSMUSG00000047264,0.43135887464729317,0.0,0.0,0.4234138658473868,0.43923753531353393,Zfp358
ENSMUSG00000027968,0.43015809642147396,0.0,0.0,0.42220308289009284,0.4380468624270347,Larp7
ENSMUSG00000069744,0.42985832572170707,0.0,0.0,0.42190081896632925,0.4377496101774796,Psmb3
ENSMUSG00000062981,0.4293643540322486,0.0,0.0,0.4214027427221317,0.4372597847068503,Mrpl42
ENSMUSG00000078572,0.4288222026208485,0.0,0.0,0.42085609194533447,0.43672217852538403,Ndufaf8
ENSMUSG00000047260,0.428241243066779,0.0,0.0,0.420270317375187,0.43614608329360377,Emc6
ENSMUSG00000002661,0.428129790221434,0.0,0.0,0.4201579415637028,0.4360355628921758,Alkbh7
ENSMUSG00000028100,0.42796990307113647,0.0,0.0,0.41999673077884214,0.43587701298352677,Nudt17
ENSMUSG00000023004,0.4277744049411696,0.0,0.0,0.419799614890637,0.4356831492663868,Tuba1b
ENSMUSG00000018848,0.42730201516878014,0.0,0.0,0.41932331917087207,0.4352147057610002,Rars
ENSMUSG00000015846,0.42719091624251787,0.0,0.0,0.4192113022628739,0.4351045343147474,Rxra
ENSMUSG00000025465,0.42693249769369435,0.0,0.0,0.41895074940808835,0.4348482721882015,Echs1
ENSMUSG00000057113,0.4267440467470477,0.0,0.0,0.4187607428540416,0.43466139299759415,Npm1
ENSMUSG00000031737,0.42671211993918085,0.0,0.0,0.41872855256896546,0.43462973240449404,Irx5
ENSMUSG00000073676,0.4266710180234068,0.0,0.0,0.4186871114875916,0.43458897317932116,Hspe1
ENSMUSG00000022890,0.4263574419958385,0.0,0.0,0.4183709489817119,0.43427801055001064,Atp5j
ENSMUSG00000028636,0.4260703292144411,0.0,0.0,0.41808146969685467,0.43399328896188216,Ppcs
ENSMUSG00000062480,0.42558671039399254,0.0,0.0,0.4175938683563117,0.43351369433957915,Acat3
ENSMUSG00000000916,0.4253279337165711,0.0,0.0,0.4173329625868554,0.43325706910180767,Nsun5
ENSMUSG00000049717,0.42509294801418274,0.0,0.0,0.4170960446751392,0.4330240359297812,Lig4
ENSMUSG00000022033,0.42472805908657396,0.0,0.0,0.4167281575412145,0.4326621768160032,Pbk
ENSMUSG00000101645,0.42417536006398004,0.0,0.0,0.4161709221117886,0.43211406219838777,Gm28635
ENSMUSG00000004885,0.424049015606773,0.0,0.0,0.4160435414970903,0.4319887648914647,Crabp2
ENSMUSG00000035790,0.4232371161952992,0.0,0.0,0.4152249911522954,0.4311835872368826,Cep19
ENSMUSG00000098659,0.4230533075786963,0.0,0.0,0.41503967860970636,0.43100129862418385,1110015O18Rik
ENSMUSG00000020321,0.422596728429547,0.0,0.0,0.41457936659749783,0.4305484923456218,Mdh1
ENSMUSG00000024038,0.4221620996735654,0.0,0.0,0.41414118825027096,0.4301174513578174,Ndufv3
ENSMUSG00000021368,0.42213823409135687,0.0,0.0,0.41411712786672283,0.4300937826758736,Tbc1d7
ENSMUSG00000022223,0.4220194615836099,0.0,0.0,0.4139973860524287,0.42997598992450714,Sdr39u1
ENSMUSG00000001025,0.4214103559926518,0.0,0.0,0.4133833138922694,0.42937190459905644,S100a6
ENSMUSG00000052146,0.4211602754825654,0.0,0.0,0.4131311963719004,0.4291238831966923,Rps10
ENSMUSG00000062929,0.42093553612148543,0.0,0.0,0.4129046274648012,0.42890099326537207,Cfl2
ENSMUSG00000003072,0.42084935308528726,0.0,0.0,0.41281774309807784,0.42881551919110966,Atp5d
ENSMUSG00000029212,0.4195779005900703,0.0,0.0,0.41153596090594413,0.4275545093899281,Gabrb1
ENSMUSG00000043439,0.41933814845907963,0.0,0.0,0.41129426451501344,0.42731672291248957,E130012A19Rik
ENSMUSG00000022193,0.41933810188415155,0.0,0.0,0.4112942175624978,0.4273166767193077,Psmb5
ENSMUSG00000045136,0.41924918612217177,0.0,0.0,0.411204581029465,0.4272284896694806,Tubb2b
ENSMUSG00000021606,0.4192056109881199,0.0,0.0,0.41116065272243585,0.4271852716014896,Ndufs6
ENSMUSG00000028690,0.418751233815756,0.0,0.0,0.4107025950856205,0.4267346155422304,Mmachc
ENSMUSG00000060675,0.4182686946380952,0.0,0.0,0.4102161517789349,0.4262560237689449,Pla2g16
ENSMUSG00000057967,0.4179917831643137,0.0,0.0,0.4099370019383466,0.4259813755459741,Fgf18
ENSMUSG00000037935,0.4177187230337173,0.0,0.0,0.40966173605017997,0.42571054574644507,Smarce1
ENSMUSG00000010529,0.41767259453451905,0.0,0.0,0.40961523507357345,0.4256647938793837,Gm266
ENSMUSG00000014349,0.4176070712558125,0.0,0.0,0.4095491827808909,0.4255998055179744,Ube2z
ENSMUSG00000005846,0.417340556733064,0.0,0.0,0.40928051737586685,0.42533546591007954,Rsl1d1
ENSMUSG00000011958,0.4171752706451738,0.0,0.0,0.40911389806317533,0.42517152796832125,Bnip2
ENSMUSG00000054717,0.41601953462204927,0.0,0.0,0.40794885470403414,0.4240252039769666,Hmgb2
ENSMUSG00000030842,0.41577989920704,0.0,0.0,0.40770729275461187,0.4237875168833679,Lamtor1
ENSMUSG00000061315,0.41550311174345417,0.0,0.0,0.4074282814812409,0.42351297842801755,Naca
ENSMUSG00000037710,0.4153696793680958,0.0,0.0,0.40729377760081664,0.42338062971816787,Cisd1
ENSMUSG00000030120,0.415240143095071,0.0,0.0,0.407163201444812,0.42325214514151305,Mlf2
ENSMUSG00000030793,0.41515217910228963,0.0,0.0,0.40707453148855877,0.4231648951388075,Pycard
ENSMUSG00000046691,0.415035807436211,0.0,0.0,0.40695722610443635,0.4230494678151373,Chtf8
ENSMUSG00000026857,0.4149908864293692,0.0,0.0,0.40691194474132425,0.42300491126741635,Ntmt1
ENSMUSG00000031807,0.41459873863311797,0.0,0.0,0.4065166528220465,0.4226159434512365,Pgls
ENSMUSG00000018846,0.4145894251279633,0.0,0.0,0.40650726468079434,0.4226067054346628,Pank3
ENSMUSG00000030541,0.41454936718408814,0.0,0.0,0.40646688574204703,0.42256697215270683,Idh2
ENSMUSG00000003923,0.41434166750133533,0.0,0.0,0.4062575222131915,0.4223609553417181,Tfam
ENSMUSG00000020877,0.41295914959091273,0.0,0.0,0.4048639508200741,0.4209896180710072,Scrn2
ENSMUSG00000073609,0.412830158442193,0.0,0.0,0.4047339302816505,0.42086166822163545,D2hgdh
ENSMUSG00000030595,0.4126250598449683,0.0,0.0,0.40452719560755473,0.4206582246538974,Nfkbib
ENSMUSG00000072949,0.41253648834344137,0.0,0.0,0.4044379178247225,0.42057036762441735,Acot1
ENSMUSG00000006456,0.41230749264578775,0.0,0.0,0.4042070967993413,0.42034321844811134,Rbm14
ENSMUSG00000022557,0.41185556275405755,0.0,0.0,0.40375156759569875,0.4198949297664534,Bop1
ENSMUSG00000014633,0.4113471604110996,0.0,0.0,0.4032391209792781,0.4193906189446328,Cmc2
ENSMUSG00000040263,0.411243422077027,0.0,0.0,0.4031345580451397,0.41928771486621885,Klhdc4
ENSMUSG00000090862,0.41104712048221537,0.0,0.0,0.40293669665851506,0.41909299134799977,Rps13
ENSMUSG00000046711,0.4105651724405867,0.0,0.0,0.4024509223239541,0.41861491456716243,Hmga1
ENSMUSG00000024966,0.40928057776830906,0.0,0.0,0.40115615129050997,0.41734061664217204,Stip1
ENSMUSG00000035772,0.40918038066279705,0.0,0.0,0.40105516180379325,0.4172412213400863,Mrps2
ENSMUSG00000058669,0.40894409285965655,0.0,0.0,0.4008170061657193,0.4170068236100834,Nkx2-9
ENSMUSG00000097287,0.40873013689289195,0.0,0.0,0.400601359842836,0.41679457815821586,D130017N08Rik
ENSMUSG00000090247,0.4075769295249885,0.0,0.0,0.39943905708414784,0.41565057520050286,Bloc1s1
ENSMUSG00000040204,0.4075707649130966,0.0,0.0,0.39943284392202394,0.41564445972327246,2810417H13Rik
ENSMUSG00000033126,0.4071547381040643,0.0,0.0,0.3990135423653717,0.41523174714341193,Ybey
ENSMUSG00000037204,0.40707952213506904,0.0,0.0,0.39893773469864174,0.41515713001878746,Atg101
ENSMUSG00000030435,0.40659183215194444,0.0,0.0,0.3984462109290369,0.4146733202232769,U2af2
ENSMUSG00000008604,0.4063166083601321,0.0,0.0,0.3981688256368701,0.41440028416631897,Ubqln4
ENSMUSG00000026434,0.4061758810852369,0.0,0.0,0.39802699372055567,0.4142606749605372,Nucks1
ENSMUSG00000022724,0.4058991486468416,0.0,0.0,0.39774809020186486,0.4139861400338562,Mina
ENSMUSG00000020922,0.4057490033637421,0.0,0.0,0.3975967675973837,0.4138371864276455,Lsm12
ENSMUSG00000091337,0.40562575470648654,0.0,0.0,0.39747255285236804,0.4137149156498006,Eid1
ENSMUSG00000006442,0.40550956024706286,0.0,0.0,0.39735544787333305,0.4135996428331354,Srm
ENSMUSG00000028410,0.4049748373305522,0.0,0.0,0.39681653820006774,0.4130691579417051,Dnaja1
ENSMUSG00000042854,0.40470635113898407,0.0,0.0,0.39654595194468006,0.41280279760547595,Trp53rkb
ENSMUSG00000068101,0.40449218315236435,0.0,0.0,0.39633010978076655,0.4125903243934302,Cenpm
ENSMUSG00000028360,0.40420977725296,0.0,0.0,0.39604549765918934,0.41231015190831066,Slc44a5
ENSMUSG00000001445,0.4041820638195973,0.0,0.0,0.39601756780640834,0.4122826575647888,Mrpl10
ENSMUSG00000031776,0.4040257272567827,0.0,0.0,0.39586001066493054,0.41212755665157275,Arl2bp
ENSMUSG00000026254,0.4039852136672263,0.0,0.0,0.3958191808488948,0.41208736319585587,Eif4e2
ENSMUSG00000038965,0.403616959112865,0.0,0.0,0.3954480533853589,0.411722017101691,Ube2l3
ENSMUSG00000028407,0.4035341544221985,0.0,0.0,0.3953646030676857,0.41163986604048236,Toporsos
ENSMUSG00000049950,0.4033844451607654,0.0,0.0,0.39521372686759204,0.41149133819394795,Rpp38
ENSMUSG00000045007,0.4032198687984476,0.0,0.0,0.39504786819072324,0.4113280600718314,Tubg2
ENSMUSG00000028617,0.4030586763780474,0.0,0.0,0.39488542033855306,0.41116813869339874,Lrrc42
ENSMUSG00000097345,0.403045570828764,0.0,0.0,0.3948722127404158,0.411155136462659,AA543186
ENSMUSG00000028654,0.4028131453356912,0.0,0.0,0.3946379779832388,0.41092454276453594,Mycl
ENSMUSG00000053931,0.4027467210878992,0.0,0.0,0.3945710368660168,0.4108586418297364,Cnn3
ENSMUSG00000007950,0.4027411871606447,0.0,0.0,0.39456545988132785,0.4108531514968324,Abhd8
ENSMUSG00000026851,0.4025578727961454,0.0,0.0,0.3943807195562387,0.4106712808864633,BC005624
ENSMUSG00000018433,0.40185915827147084,0.0,0.0,0.39367657595160227,0.4099780634035578,Nol11
ENSMUSG00000039070,0.40177550186311334,0.0,0.0,0.39359227016845627,0.4098950645219075,Cpa4
ENSMUSG00000028707,0.40165775483837474,0.0,0.0,0.3934736093770278,0.40977824274314684,Dmbx1
ENSMUSG00000031575,0.4008202253824912,0.0,0.0,0.3926295882065035,0.4089472868356437,Ash2l
ENSMUSG00000001305,0.4006848191963652,0.0,0.0,0.39249313377872425,0.408812942151457,Rrp15
ENSMUSG00000021290,0.40062410848472796,0.0,0.0,0.39243195319459206,0.4087527072604006,2010107E04Rik
ENSMUSG00000018565,0.40035010231453255,0.0,0.0,0.39215582724678494,0.4084808477341888,Elp5
ENSMUSG00000034310,0.40030454112262803,0.0,0.0,0.39210991372572496,0.40843564334203086,Tmem132d
ENSMUSG00000036860,0.39970302835134497,0.0,0.0,0.3915037532248415,0.4078388374107417,Mrpl55
ENSMUSG00000022889,0.3996127135424035,0.0,0.0,0.39141274119176245,0.40774922871529773,Mrpl39
ENSMUSG00000001785,0.3995675511675242,0.0,0.0,0.39136723022660974,0.40770441937724705,Pwp1
ENSMUSG00000029066,0.39890924527984256,0.0,0.0,0.3907038476934696,0.4070512550547382,Mrpl20
ENSMUSG00000020089,0.3987781433374479,0.0,0.0,0.3905717357523186,0.4069211760633069,Ppa1
ENSMUSG00000024530,0.39821236757194434,0.0,0.0,0.3900016051731422,0.40635981109635133,Slmo1
ENSMUSG00000034875,0.39779549500951245,0.0,0.0,0.38958152794295625,0.4059461845447021,Nudt19
ENSMUSG00000049086,0.3976039346990192,0.0,0.0,0.389388496177052,0.4057561147137604,Bmyc
ENSMUSG00000021263,0.3973597290113587,0.0,0.0,0.3891424156890649,0.40551380810284277,Degs2
ENSMUSG00000001175,0.39695710343568485,0.0,0.0,0.3887367016628055,0.40511431106130213,Calm1
ENSMUSG00000102909,0.3964125146034269,0.0,0.0,0.3881879404838124,0.4045739489086012,Gm2453
ENSMUSG00000022489,0.39634755143101597,0.0,0.0,0.38812247998787414,0.4045094895498993,Pde1b
ENSMUSG00000029545,0.39623418750384043,0.0,0.0,0.3880082484054881,0.40439700460816236,Acads
ENSMUSG00000020661,0.39614160280871824,0.0,0.0,0.3879149552809647,0.40430513760015924,Dnmt3a
ENSMUSG00000029844,0.39611698526291844,0.0,0.0,0.38789014939770117,0.4042807108540259,Hoxa1
ENSMUSG00000020888,0.3956002973477515,0.0,0.0,0.38736951129215297,0.40376802487021557,Dvl2
ENSMUSG00000001642,0.3952919328113207,0.0,0.0,0.38705879174397934,0.40346204628212706,Akr1b3
ENSMUSG00000006378,0.3945903313684036,0.0,0.0,0.3863518390656571,0.40276586662134795,Gcat
ENSMUSG00000040658,0.3945641322121527,0.0,0.0,0.38632544027139404,0.4027398697417285,Dnph1
ENSMUSG00000048481,0.3938587549719576,0.0,0.0,0.38561469311846125,0.40203993357092327,Mypop
ENSMUSG00000039001,0.3937768741060688,0.0,0.0,0.3855321895417412,0.40195868369019827,Rps21
ENSMUSG00000096947,0.3931685914399307,0.0,0.0,0.38491928496262856,0.4013550844996835,Gm26723
ENSMUSG00000025132,0.3929657322498977,0.0,0.0,0.3847148860058107,0.4011537856439544,Arhgdia
ENSMUSG00000024829,0.3926126026679353,0.0,0.0,0.38435907798655655,0.40080337034617236,Mrpl21
ENSMUSG00000027091,0.3925456961122405,0.0,0.0,0.3842916642305209,0.4007369777888927,Zc3h15
ENSMUSG00000039081,0.3923025629020482,0.0,0.0,0.38404668863492153,0.40049571168455206,Zfp503
ENSMUSG00000028409,0.3921106992419409,0.0,0.0,0.3838533719141351,0.40030532061132484,Smu1
ENSMUSG00000079144,0.3918774928226263,0.0,0.0,0.3836184003033759,0.4000739031391931,A130010J15Rik
ENSMUSG00000097219,0.391571661880322,0.0,0.0,0.38331025607914404,0.39977041666912366,Gm26551
ENSMUSG00000020547,0.3915224997111685,0.0,0.0,0.38326072222267005,0.39972163120499166,Bzw2
ENSMUSG00000026360,0.3913680335547818,0.0,0.0,0.38310508854437814,0.3995683483429662,Rgs2
ENSMUSG00000030942,0.3911694842864018,0.0,0.0,0.3829050392439782,0.3993713193959152,Thumpd1
ENSMUSG00000005493,0.3910748131174126,0.0,0.0,0.3828096531108887,0.3992773728714189,Msh4
ENSMUSG00000039682,0.39094296944782714,0.0,0.0,0.3826768140411629,0.3991465380899797,Lap3
ENSMUSG00000066456,0.39091177865424315,0.0,0.0,0.3826453878117088,0.39911558592430535,Hmgn3
ENSMUSG00000072772,0.3906978365151312,0.0,0.0,0.38242983129968683,0.39890328006438164,Grcc10
ENSMUSG00000059518,0.3902525292316831,0.0,0.0,0.38198116668530435,0.3984613757734336,Znhit1
ENSMUSG00000028179,0.3900722755157834,0.0,0.0,0.381799555080681,0.3982824984543265,Cth
ENSMUSG00000018446,0.38970892999164775,0.0,0.0,0.38143347434088937,0.39792192549706296,C1qbp
ENSMUSG00000017404,0.3896317917630388,0.0,0.0,0.38135575576022507,0.3978453755576782,Rpl19
ENSMUSG00000037994,0.3893441159033771,0.0,0.0,0.3810659165932801,0.39755989262899855,Slc9b2
ENSMUSG00000024949,0.3893148771952683,0.0,0.0,0.38103645810272196,0.39753087671626886,Sf1
ENSMUSG00000028069,0.38905610391995316,0.0,0.0,0.38077574040490975,0.39727407454542807,Gpatch4
ENSMUSG00000015671,0.38890079939960587,0.0,0.0,0.38061926955851855,0.39711995237867714,Psma2
ENSMUSG00000022247,0.3888346760374202,0.0,0.0,0.3805526497584596,0.3970543322815776,Brix1
ENSMUSG00000097261,0.3887983124598943,0.0,0.0,0.38051601320881023,0.3970182454315226,4930532G15Rik
ENSMUSG00000031672,0.38840389550066895,0.0,0.0,0.3801186371320993,0.39662682835953567,Got2
ENSMUSG00000072875,0.3880182352890425,0.0,0.0,0.3797300864579966,0.3962440985412192,Gpr27
ENSMUSG00000027203,0.38798433325114534,0.0,0.0,0.37969593046949723,0.39621045396723364,Dut
ENSMUSG00000005469,0.38785747671769266,0.0,0.0,0.3795681238900093,0.3960845606305979,Prkaca
ENSMUSG00000033845,0.3871836773803594,0.0,0.0,0.37888928367991004,0.39541587213505736,Mrpl15
ENSMUSG00000059291,0.3871699117946066,0.0,0.0,0.3788754152031735,0.39540221087182,Rpl11
ENSMUSG00000032606,0.3866004590836539,0.0,0.0,0.37830170937794055,0.3948370705674018,Nicn1
ENSMUSG00000038700,0.3865792382524982,0.0,0.0,0.37828033017638135,0.3948160103189421,Hoxb5
ENSMUSG00000028394,0.38621165312059874,0.0,0.0,0.3779100031729351,0.3944512054110121,Pole3
ENSMUSG00000071662,0.38618419531936893,0.0,0.0,0.3778823406665523,0.3944239551821524,Polr2g
ENSMUSG00000007039,0.38600156074295433,0.0,0.0,0.37769834487834963,0.39424270089711666,Ddah2
ENSMUSG00000090000,0.38584363945112743,0.0,0.0,0.3775392470964057,0.3940859726050022,Ier3ip1
ENSMUSG00000039963,0.3855602401745986,0.0,0.0,0.37725373776684207,0.3938047130363258,Ccdc40
ENSMUSG00000010607,0.3852176445050643,0.0,0.0,0.3769085934048276,0.3934647019552551,Pigyl
ENSMUSG00000034330,0.3848761800721214,0.0,0.0,0.3765645909910665,0.39312581133159524,Plcg2
ENSMUSG00000001158,0.3848117519302164,0.0,0.0,0.3764996842352854,0.39306186856945446,Snrnp27
ENSMUSG00000068220,0.384802451214082,0.0,0.0,0.37649031443416114,0.39305263791516953,Lgals1
