,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000012350,0.0019268208642443576,0.5648324746012652,0.5684134795222554,-0.004633235430022867,0.008486711323165304,Ehf
ENSMUSG00000032519,0.0019111953229055288,0.5679928101385474,0.5714213381675527,-0.004648860692339516,0.008471086847635102,Slc25a38
ENSMUSG00000020973,0.0018442635234572344,0.5816249404953668,0.5850180451572791,-0.004715791260351555,0.008404159577318196,Dnaaf2
ENSMUSG00000050410,0.0017707369505349229,0.5967741815300042,0.6001349371782021,-0.004789316412757094,0.008330637912038962,Tcf19
ENSMUSG00000025576,0.0016039158668573127,0.6317937493785548,0.63509624987792,-0.004956134010467902,0.00816382770008546,Rbfox3
ENSMUSG00000026466,0.001596222307934832,0.6334297392163573,0.6366767908496906,-0.004963827399814775,0.008156134633744901,Tor1aip1
ENSMUSG00000017204,0.0015666341482103768,0.6397381472493074,0.6429529118083492,-0.004993414900143151,0.00812654836117356,Gsdma
ENSMUSG00000028633,0.0014350233205913225,0.668109986371682,0.6711300716943063,-0.00512502265553638,0.007994945788619676,Ctps
ENSMUSG00000027376,0.0014325080624533516,0.6686570217513983,0.671612115057652,-0.005127537852746965,0.007992430686034058,Prom2
ENSMUSG00000052142,0.0014270916303881144,0.6698356212321347,0.6727283531506826,-0.005132954153327521,0.007987014588658104,Rasal3
ENSMUSG00000110417,0.0013714415986613906,0.6819915624181359,0.6847992392992628,-0.005188602811848765,0.007931367973336857,Gm45306
ENSMUSG00000003573,0.0012664069793490939,0.7051589837104422,0.7079909475004439,-0.005293634728640314,0.007826339691485946,Homer3
ENSMUSG00000015476,0.0012624576101384361,0.7060356142413504,0.7087999339838876,-0.005297583993410963,0.007822390557744563,Prrt1
ENSMUSG00000063434,0.001256758593489009,0.7073012967402618,0.7099280304529376,-0.005303282858990719,0.007816691880521198,Sorcs3
ENSMUSG00000042942,0.0012399666519688466,0.7110352775491009,0.7135326417953847,-0.005320074352912245,0.007799900936630032,Greb1l
ENSMUSG00000070697,0.0011835841281604808,0.7236232641161153,0.7260919768373624,-0.005376455346748284,0.007743521735510555,Utp3
ENSMUSG00000049295,0.0011607911839649158,0.7287335500286882,0.7311463329273484,-0.0053992476606059365,0.00772073012269252,Zfp219
ENSMUSG00000000126,0.0011346124786771508,0.7346178355368878,0.7369761592464764,-0.005425425633512867,0.007694552938141321,Wnt9a
ENSMUSG00000067235,0.001118914106201968,0.7381539305272594,0.7403750556943425,-0.005441123562494691,0.007678855473281662,H2-Q10
ENSMUSG00000110476,0.0011125714926547485,0.7395841966845632,0.7417352288482231,-0.005447465995940234,0.007672513225521339,RP24-421B13.1
ENSMUSG00000020956,0.0010066573324970074,0.7635975630511481,0.7656648581682023,-0.005553377070618616,0.007566605095582407,Dtd2
ENSMUSG00000026317,0.0009311932642657803,0.7808485098677912,0.7828840082893436,-0.005628838850650968,0.007491145234110562,Cln8
ENSMUSG00000000275,0.0009044140770961376,0.7869966960862492,0.7889691188834578,-0.005655617207869339,0.007464367521791886,Trim25
ENSMUSG00000047021,0.0007871915703480403,0.8140613325711601,0.8159379899480406,-0.005772835970879184,0.007347151360289802,Ccdc108
