,Notochord_2_corr,Notochord_2_pval,Notochord_2_qval,Notochord_2_ci_low,Notochord_2_ci_high,gene_annotation
ENSMUSG00000029245,0.519447474149064,0.0,0.0,0.5146411543649955,0.5242211493887599,Epha5
ENSMUSG00000063229,0.5192102088895222,0.0,0.0,0.5144022744580938,0.523985502675139,Ldha
ENSMUSG00000042606,0.5183525353965431,0.0,0.0,0.5135387705135583,0.5231336738521961,Hirip3
ENSMUSG00000050608,0.5170451307444764,0.0,0.0,0.5122224969030587,0.5218351602114077,Minos1
ENSMUSG00000020534,0.5165040275456398,0.0,0.0,0.5116777296850988,0.5212977302924328,Shmt1
ENSMUSG00000097415,0.5159937975658198,0.0,0.0,0.5111640482954527,0.520790960526335,AU020206
ENSMUSG00000039187,0.515696904358225,0.0,0.0,0.5108651483655119,0.5204960791958378,Fanci
ENSMUSG00000047495,0.5155616116651293,0.0,0.0,0.5107289416069395,0.5203617029249987,Dlgap2
ENSMUSG00000023927,0.5154854230693608,0.0,0.0,0.5106522383719994,0.5202860302977418,Satb1
ENSMUSG00000027613,0.5148106631572112,0.0,0.0,0.5099729239454628,0.5196158367406161,Eif6
ENSMUSG00000025245,0.5141964265018055,0.0,0.0,0.5093545465439628,0.5190057517151305,Lztfl1
ENSMUSG00000044647,0.5101452529673708,0.0,0.0,0.5052761881241008,0.5149818373536956,Csrnp3
ENSMUSG00000097207,0.5096493820378754,0.0,0.0,0.5047770046560583,0.5144892883533639,6030443J06Rik
ENSMUSG00000045948,0.5082280032205588,0.0,0.0,0.5033461487386774,0.5130774139120354,Mrps12
ENSMUSG00000022674,0.5082207122136344,0.0,0.0,0.5033388091876906,0.5130701715904543,Ube2v2
ENSMUSG00000066440,0.5058306532087099,0.0,0.0,0.5009328749571849,0.5106960348749787,Zfyve26
ENSMUSG00000038215,0.5048645290285231,0.0,0.0,0.49996035507996744,0.5097363258401489,Cep44
ENSMUSG00000026851,0.5046330350836612,0.0,0.0,0.4997273304928062,0.5095063672337764,BC005624
ENSMUSG00000060992,0.5042040057615503,0.0,0.0,0.4992954662982807,0.5090801815244802,Copz1
ENSMUSG00000031889,0.504153695941103,0.0,0.0,0.499244824208293,0.5090302050016503,D230025D16Rik
ENSMUSG00000005362,0.5033251912352746,0.0,0.0,0.49841085249443573,0.5082071843290071,Crbn
ENSMUSG00000029910,0.5030125269201532,0.0,0.0,0.4980961273825187,0.5078965872820862,Mad2l1
ENSMUSG00000019470,0.5027206986517085,0.0,0.0,0.4978023768181323,0.5076066873726435,Xab2
ENSMUSG00000036095,0.5017759754097075,0.0,0.0,0.4968514383485711,0.5066681991374588,Dgkb
ENSMUSG00000041014,0.5017325176608741,0.0,0.0,0.49680769498061705,0.5066250279231688,Nrg3
ENSMUSG00000026189,0.5014619155460531,0.0,0.0,0.49653531493959013,0.5063562094457048,Pecr
ENSMUSG00000042784,0.5013576955386366,0.0,0.0,0.49643041043843933,0.5062526761366801,Muc1
ENSMUSG00000054934,0.5013189364665837,0.0,0.0,0.49639139684217004,0.5062141724094656,Kcnmb4
ENSMUSG00000035890,0.4990450764904536,0.0,0.0,0.49410263965215295,0.5039552584699335,Rnf126
ENSMUSG00000024109,0.4984930295677798,0.0,0.0,0.4935469863238049,0.5034068300073411,Nrxn1
ENSMUSG00000053825,0.49747227071174993,0.0,0.0,0.49251956970156247,0.5023927514132229,Ppfia2
ENSMUSG00000017978,0.4969755643477549,0.0,0.0,0.49201962862825926,0.5018992908019048,Cadps2
ENSMUSG00000029624,0.4968780426318894,0.0,0.0,0.4919214722039435,0.5018024059701468,Ptcd1
ENSMUSG00000031620,0.49635243180222466,0.0,0.0,0.4913924426685286,0.5012802256143358,1700007B14Rik
ENSMUSG00000061032,0.49614813615997894,0.0,0.0,0.49118681922354707,0.5010772623679943,Rrp1
ENSMUSG00000011171,0.4958078066500644,0.0,0.0,0.4908442789977594,0.5007391512493063,Vipr2
ENSMUSG00000059974,0.49540356748894193,0.0,0.0,0.4904374159695632,0.5003375451104765,Ntm
ENSMUSG00000027273,0.49517018183533706,0.0,0.0,0.49020251642390417,0.5001056786536873,Snap25
ENSMUSG00000078484,0.4949145840762629,0.0,0.0,0.4899452615184211,0.49985174386663483,Klhl17
ENSMUSG00000036114,0.49436809940842047,0.0,0.0,0.48939523666702417,0.499308811893888,Rpp25l
