,Endothelial/Mixed_corr,Endothelial/Mixed_pval,Endothelial/Mixed_qval,Endothelial/Mixed_ci_low,Endothelial/Mixed_ci_high,gene_annotation
ENSMUSG00000063804,-0.09567966348862522,6.452873860060087e-56,6.929578752228284e-56,-0.10749642346801026,-0.08383587433249118,Lin28b
ENSMUSG00000061762,-0.09569452976133172,6.206319562203565e-56,6.665101823603444e-56,-0.10751125371613877,-0.08385077250771476,Tac1
ENSMUSG00000045435,-0.0957416605884808,5.48501356137502e-56,5.890733255714076e-56,-0.1075582702991202,-0.08389800451102257,Tmem60
ENSMUSG00000046178,-0.09575143459426817,5.346222826391084e-56,5.74192750802948e-56,-0.10756802060629911,-0.08390779950541614,Nxph1
ENSMUSG00000060969,-0.09576904014753916,5.104990232925777e-56,5.483079758466848e-56,-0.10758558346641292,-0.08392544287045742,Irx1
ENSMUSG00000096883,-0.0958550411280515,4.0736975160591838e-56,4.3755981019461495e-56,-0.10767137579005409,-0.08401162866359131,Shisa8
ENSMUSG00000041995,-0.09588400134161376,3.7754244349333062e-56,4.055397503018005e-56,-0.10770026570030244,-0.08404065115136027,Zbed3
ENSMUSG00000038248,-0.0959097514696699,3.5285371194685366e-56,3.790367665260392e-56,-0.10772595330103236,-0.0840664566677347,Sobp
ENSMUSG00000053399,-0.09591758525701272,3.4566684908273307e-56,3.7133285839769254e-56,-0.10773376806297956,-0.08407430730864261,Adamts18
ENSMUSG00000022090,-0.09592352194421684,3.4031769502065225e-56,3.6560252245327094e-56,-0.10773969033117575,-0.08408025676898076,Pdlim2
ENSMUSG00000032503,-0.09592834123649997,3.3603604141882298e-56,3.6101854850194465e-56,-0.10774449791775968,-0.08408508643087756,Arpp21
ENSMUSG00000004980,-0.09593283633912379,3.320907863721813e-56,3.567955971910465e-56,-0.10774898210161853,-0.08408959120606156,Hnrnpa2b1
ENSMUSG00000032313,-0.09593932197399416,3.2647964645168483e-56,3.5078238500204657e-56,-0.10775545198180264,-0.08409609079757177,Tmem266
ENSMUSG00000024749,-0.09593945706339262,3.263637814100855e-56,3.50673241189515e-56,-0.10775558674303584,-0.08409622617768404,Tmc1
ENSMUSG00000034997,-0.09594128975019448,3.247959419382409e-56,3.4900389367008143e-56,-0.10775741497774928,-0.0840980628084903,Htr2a
ENSMUSG00000008489,-0.09594909697056397,3.1820057949461304e-56,3.419319252342323e-56,-0.10776520323138837,-0.08410588683116546,Elavl2
ENSMUSG00000028622,-0.09600755250332661,2.7287759288043337e-56,2.9324159234912243e-56,-0.10782351670717702,-0.08416446821537517,Mrpl37
ENSMUSG00000020601,-0.09601135835197006,2.7016038651599194e-56,2.903343171557662e-56,-0.10782731330413621,-0.08416828226063343,Trib2
ENSMUSG00000002031,-0.09601549174636723,2.6723984616479293e-56,2.8720826014611496e-56,-0.10783143665022374,-0.08417242455747025,Ift46
ENSMUSG00000061186,-0.09607853114440455,2.2640331847488786e-56,2.4333103988773623e-56,-0.1078943227486816,-0.0842355997794941,Sfmbt2
ENSMUSG00000052684,-0.09611528503262738,2.05528319295217e-56,2.2090492909583537e-56,-0.10793098721494729,-0.08427243290117267,Jun
ENSMUSG00000105961,-0.09612272851293258,2.0154011166151848e-56,2.166278268765258e-56,-0.10793841258140228,-0.08427989243195685,Gm42754
ENSMUSG00000020105,-0.09619387753879999,1.6710235184046204e-56,1.7961984774690353e-56,-0.10800938839824399,-0.0843511949444319,Lrig3
ENSMUSG00000035681,-0.09620421681935803,1.6261162483265647e-56,1.7480037709682056e-56,-0.1080197024982764,-0.08436155653954965,Kcnc2
ENSMUSG00000031626,-0.09621925729870409,1.5629275495950876e-56,1.6802258165188978e-56,-0.10803470634314606,-0.08437662948430286,Sorbs2
ENSMUSG00000047632,-0.0962598779998294,1.404228263327827e-56,1.5096821964892415e-56,-0.10807522807650241,-0.08441733789373435,Fgfbp3
ENSMUSG00000016637,-0.09633091277218113,1.164318093279483e-56,1.2518102043351667e-56,-0.10814608968626344,-0.08448852613953245,Ift27
ENSMUSG00000042258,-0.09634690657123515,1.1162032697140911e-56,1.2001323703972134e-56,-0.10816204448042062,-0.08450455451049839,Isl1
ENSMUSG00000010205,-0.09639701127111248,9.77923660011521e-57,1.0515013445126944e-56,-0.10821202694800018,-0.08455476755547801,Raver1
ENSMUSG00000045382,-0.09643503526105898,8.844947557452233e-57,9.510846250189079e-57,-0.10824995813712862,-0.08459287380765551,Cxcr4
ENSMUSG00000060371,-0.09644080169760656,8.711244673100422e-57,9.367487702083109e-57,-0.10825571049718771,-0.0845986527225084,Caln1
ENSMUSG00000041731,-0.09646759479761154,8.115940332064455e-57,8.727719637021879e-57,-0.108282438181991,-0.08462550381200823,Pgm5
ENSMUSG00000024548,-0.09647491323068329,7.960501858864491e-57,8.560939186983837e-57,-0.10828973874417999,-0.08463283808767984,Setbp1
ENSMUSG00000035934,-0.09653579290635189,6.77722304803505e-57,7.288728383869488e-57,-0.10835046970836626,-0.08469384960254452,Pknox2
ENSMUSG00000050730,-0.096561779995738,6.327111004203076e-57,6.805240696333023e-57,-0.1083763932919352,-0.08471989299583253,Arhgap42
ENSMUSG00000108986,-0.0965711340907421,6.172487518891466e-57,6.63922341031382e-57,-0.10838572452398448,-0.08472926736147765,Gm45009
ENSMUSG00000053411,-0.09663354315789677,5.232901917204017e-57,5.628837146602104e-57,-0.1084479809997789,-0.084791811724848,Cbx7
ENSMUSG00000055639,-0.09665344209174936,4.964388327745168e-57,5.340241071801585e-57,-0.10846783126087366,-0.08481175381709158,Dach1
ENSMUSG00000047749,-0.09668716831146394,4.5402669301830107e-57,4.8842235319569413e-57,-0.10850147496479713,-0.0848455532065803,Zc3hav1l
ENSMUSG00000097284,-0.09669259100321692,4.4755265101726826e-57,4.8147895398194596e-57,-0.10850688438667044,-0.08485098766552521,4930480K23Rik
ENSMUSG00000056427,-0.09671591383018271,4.207400454157636e-57,4.52653678412332e-57,-0.1085301501323246,-0.08487436111084527,Slit3
ENSMUSG00000026036,-0.09673433049157823,4.0070328605978726e-57,4.311159982182251e-57,-0.10854852171082875,-0.08489281775177931,Nif3l1
ENSMUSG00000032118,-0.09675145109992912,3.8293015450155813e-57,4.120119704335096e-57,-0.10856560040171091,-0.08490997553343951,Fez1
ENSMUSG00000024713,-0.09678434065206803,3.509607173230887e-57,3.7763114785329447e-57,-0.10859840940871059,-0.0849429365170842,Pcsk5
ENSMUSG00000097180,-0.09678858347272574,3.4703509818615156e-57,3.734235758717795e-57,-0.1086026418370035,-0.08494718855444208,2700038G22Rik
ENSMUSG00000022841,-0.09682469144915729,3.1534830242456187e-57,3.3934219500034376e-57,-0.10863866135322539,-0.08498337498586203,Ap2m1
ENSMUSG00000002635,-0.09683972074967025,3.030244734707411e-57,3.2609497579020975e-57,-0.10865365382461228,-0.08499843695106998,Pdcd2l
ENSMUSG00000031558,-0.09685283861595959,2.9266078178048235e-57,3.149560583095644e-57,-0.10866673954133033,-0.08501158333216463,Slit2
ENSMUSG00000028840,-0.09686102682696741,2.8637149235999354e-57,3.082011519932741e-57,-0.10867490768240502,-0.08501978934428835,Zfp593
ENSMUSG00000074622,-0.09689284726517662,2.63182765455564e-57,2.832572004850521e-57,-0.10870665011113449,-0.0850516789751679,Mafb
ENSMUSG00000035456,-0.09689794919450659,2.5964289784062976e-57,2.794595777380712e-57,-0.10871173953057506,-0.08505679200075991,Prdm8
ENSMUSG00000055210,-0.09693812951926566,2.3337242521908496e-57,2.5119508040241008e-57,-0.10875182131185805,-0.08509705973610143,Foxd2
ENSMUSG00000030411,-0.09698742560259467,2.047319830617096e-57,2.203770287224821e-57,-0.10880099644256058,-0.08514646311379599,Nova2
ENSMUSG00000024395,-0.09701868803804345,1.884120668724549e-57,2.0281888222783727e-57,-0.10883218214269144,-0.0851777936230185,Lims2
ENSMUSG00000040003,-0.09702031345641794,1.875999208105781e-57,2.019534904082656e-57,-0.10883380357075376,-0.08517942258137255,Magi2
ENSMUSG00000014782,-0.09706809798028553,1.6522102401646558e-57,1.778701474020987e-57,-0.10888147075817119,-0.08522731120287645,Plekhg4
ENSMUSG00000006335,-0.09706850753261466,1.650411955412449e-57,1.77684342597178e-57,-0.10888187930459645,-0.08522772164764365,Tfpt
ENSMUSG00000004843,-0.097079939004026,1.600997106693209e-57,1.723718688104353e-57,-0.10889328269749411,-0.08523917803050983,Chmp2b
ENSMUSG00000021733,-0.09710079256636463,1.5146190275447475e-57,1.6307909645344315e-57,-0.10891408503033008,-0.08526007704498277,Slc4a7
ENSMUSG00000078695,-0.09710089226706367,1.514217410292072e-57,1.6304300437457658e-57,-0.10891418448607647,-0.0852601769630131,Cisd3
ENSMUSG00000046805,-0.09710732581873718,1.4885246110710668e-57,1.6028356761114353e-57,-0.10892060223078535,-0.08526662453928474,Mpeg1
ENSMUSG00000079388,-0.09713246604226006,1.3922221444727624e-57,1.499203425048038e-57,-0.10894568067639818,-0.085291819575876,2610042L04Rik
ENSMUSG00000026764,-0.09714669933203524,1.3404781423027598e-57,1.4435466182647204e-57,-0.1089598789835686,-0.08530608390511525,Kif5c
ENSMUSG00000022025,-0.09721884980293621,1.106218231697111e-57,1.1913268718583853e-57,-0.10903185204876875,-0.08537839179392137,Lect1
ENSMUSG00000027339,-0.09725570544710593,1.0027778555721852e-57,1.0799755191476199e-57,-0.1090686170234025,-0.08541532789786711,Rassf2
ENSMUSG00000062515,-0.09733131986256593,8.197463280517562e-58,8.82892255059077e-58,-0.10914404531668674,-0.08549110748948564,Fabp4
ENSMUSG00000058056,-0.09733506504642456,8.116009607539084e-58,8.741577884812442e-58,-0.10914778127837363,-0.08549486085808398,Palld
ENSMUSG00000024335,-0.09733744013956842,8.064772181323634e-58,8.686772246900844e-58,-0.10915015052289555,-0.08549724114194,Brd2
ENSMUSG00000061143,-0.09734050914319983,7.999042031390176e-58,8.616350631978748e-58,-0.1091532119689648,-0.08550031685300934,Maml3
ENSMUSG00000023932,-0.09734545593310867,7.894215968692668e-58,8.503807935387083e-58,-0.10915814657670496,-0.08550527445481287,Cdc5l
ENSMUSG00000100345,-0.09738094545900078,7.18123589120898e-58,7.73611090346904e-58,-0.10919354868755608,-0.08554084156517218,Gm29418
ENSMUSG00000053164,-0.09742247652665685,6.42793839550601e-58,6.924911956404718e-58,-0.1092349774210619,-0.08558246346316829,Gpr21
ENSMUSG00000018930,-0.09742950124882398,6.308544560809869e-58,6.796585460397731e-58,-0.10924198482998533,-0.08558950355280948,Ccl4
ENSMUSG00000056468,-0.09742988028831809,6.302165500389448e-58,6.790010855079943e-58,-0.1092423629352592,-0.08558988342153437,5730596B20Rik
ENSMUSG00000003955,-0.09744145620249284,6.110412309784624e-58,6.583703121509285e-58,-0.10925391031658303,-0.08560148466217965,Fam162a
ENSMUSG00000021604,-0.09744938127199822,5.982497217306598e-58,6.446163068520654e-58,-0.10926181585017047,-0.08560942707247282,Irx4
ENSMUSG00000050908,-0.09745491514796732,5.894762314482348e-58,6.35190714703404e-58,-0.10926733608381523,-0.08561497305796854,Tvp23a
ENSMUSG00000030162,-0.09746808113942607,5.691144429930845e-58,6.132767645877024e-58,-0.10928046961503543,-0.08562816786291104,Olr1
ENSMUSG00000041390,-0.09748942492116822,5.375834108598294e-58,5.793244043115714e-58,-0.10930176076575356,-0.08564955836387561,Mdfic
ENSMUSG00000074916,-0.09751065679364312,5.0794468947369796e-58,5.474083932911172e-58,-0.10932294027240455,-0.0856708367214448,Chst14
ENSMUSG00000027971,-0.09752629139211116,4.871654262915201e-58,5.250377747381327e-58,-0.10933853630318542,-0.0856865055572318,Ndst4
ENSMUSG00000055471,-0.0975665852273117,4.374335517352386e-58,4.714604285427383e-58,-0.10937873071407504,-0.08572688765660987,Alk
ENSMUSG00000079277,-0.09764377321048891,3.558558095066102e-58,3.835537923089817e-58,-0.10945572812942002,-0.08580424482971641,Hoxd3
ENSMUSG00000021835,-0.09766670404596375,3.346807153203783e-58,3.6074637468372676e-58,-0.10947860232411297,-0.0858272259552647,Bmp4
ENSMUSG00000000690,-0.09768297494966877,3.2042149205883365e-58,3.453917756082225e-58,-0.10949483302994958,-0.08584353255065494,Hoxb6
ENSMUSG00000017978,-0.09774564605883541,2.709312749851237e-58,2.9205763362463812e-58,-0.10955734924897202,-0.08590634119378356,Cadps2
ENSMUSG00000057777,-0.09775044771687137,2.6746976074112153e-58,2.8833886128281077e-58,-0.10956213903597109,-0.08591115339310881,Mab21l2
ENSMUSG00000001521,-0.09779708658526666,2.3605758351112958e-58,2.5448694960767776e-58,-0.10960866257154508,-0.08595789467858708,Tulp3
ENSMUSG00000028070,-0.09780923955188921,2.2849443683943434e-58,2.463441537470598e-58,-0.10962078547671043,-0.08597007434119601,Apoa1bp
ENSMUSG00000034220,-0.09784272074279342,2.0888369322306616e-58,2.2522122155428924e-58,-0.10965418383069836,-0.08600362909733653,Gpc1
ENSMUSG00000056947,-0.09791674270011463,1.712761993210881e-58,1.8468042361578194e-58,-0.10972802255319447,-0.08607781379183672,Mab21l1
ENSMUSG00000028864,-0.0979174266283977,1.70962236498865e-58,1.843499859686474e-58,-0.10972870478786559,-0.08607849922434732,Hgf
ENSMUSG00000049916,-0.09795335878190568,1.552489323869146e-58,1.6741355358237558e-58,-0.10976454794691269,-0.08611451042256882,2610318N02Rik
ENSMUSG00000021737,-0.09795337455432145,1.5524236109941796e-58,1.6741355358237558e-58,-0.1097645636802576,-0.08611452622968804,Psmd6
ENSMUSG00000037138,-0.09804517378549046,1.2132938041063025e-58,1.3084770920854757e-58,-0.10985613540943558,-0.08620652754428114,Aff3
ENSMUSG00000030538,-0.09805004489986963,1.1975208136062568e-58,1.2915234357856717e-58,-0.10986099444634477,-0.08621140938739212,Cib1
ENSMUSG00000109936,-0.09806754998813133,1.1425055034931293e-58,1.2322436795713984e-58,-0.10987845612772688,-0.08622895303567123,RP23-145I16.5
ENSMUSG00000023886,-0.09808684911499872,1.0847657406980863e-58,1.170020140825876e-58,-0.10989770739063755,-0.08624829468295388,Smoc2
ENSMUSG00000046417,-0.09811867979662102,9.95816385409611e-59,1.0741272249616365e-58,-0.10992945910930864,-0.08628019551438604,Lrrc75a
ENSMUSG00000074575,-0.09812301937588438,9.842663222530545e-59,1.0617155109159085e-58,-0.1099337879214315,-0.08628454465927915,Kcng1
ENSMUSG00000042763,-0.09812527951835029,9.783037609772694e-59,1.0553301379399788e-58,-0.10993604245597093,-0.0862868097839012,Maneal
ENSMUSG00000016496,-0.09812813910998827,9.708113067650638e-59,1.0472937828417701e-58,-0.1099388949521388,-0.08628967567926944,Cd274
ENSMUSG00000030156,-0.0981340729866439,9.554457570302075e-59,1.030762994402217e-58,-0.10994481410451735,-0.08629562263728424,Cd69
ENSMUSG00000002944,-0.09815665007465096,8.991654774896562e-59,9.70088799196996e-59,-0.10996733516225013,-0.08631824950468063,Cd36
ENSMUSG00000034336,-0.09818711087809891,8.284313219414154e-59,8.93814634219794e-59,-0.1099977203509386,-0.08634877748938602,Ina
ENSMUSG00000030022,-0.09820528570997761,7.888965020758394e-59,8.511969641382557e-59,-0.11001585005577888,-0.08636699241641944,Adamts9
ENSMUSG00000019738,-0.09822532804496042,7.47475246506399e-59,8.065754956368439e-59,-0.11003584261771107,-0.08638707897559664,Polr2i
ENSMUSG00000016257,-0.09823765124825706,7.230901265670763e-59,7.802966239220665e-59,-0.11004813521287166,-0.08639942937530048,Slmo2
ENSMUSG00000063887,-0.09824112886509369,7.163531437296734e-59,7.730606296361013e-59,-0.1100516041914166,-0.08640291466764106,Nlgn1
ENSMUSG00000001829,-0.09825091859801578,6.977219628262037e-59,7.529876761014924e-59,-0.11006136960540255,-0.08641272600919593,Clpb
ENSMUSG00000058230,-0.09825473953333466,6.905818805969418e-59,7.453147976797273e-59,-0.11006518104841566,-0.08641655537899286,Arhgap35
ENSMUSG00000022947,-0.09826328248124871,6.748801006653335e-59,7.284005728650988e-59,-0.1100737027719257,-0.08642511718620062,Cbr3
ENSMUSG00000043263,-0.09843548823795371,4.2431871032791976e-59,4.579888765978409e-59,-0.11024548032424458,-0.08659770347484273,Ifi209
ENSMUSG00000035580,-0.09847161901177984,3.8491274606948245e-59,4.154742698275712e-59,-0.11028152116625763,-0.08663391417888017,Kcnh8
ENSMUSG00000024998,-0.09849558695296586,3.608056556194472e-59,3.8947023331583502e-59,-0.1103054294325657,-0.08665793516033893,Plce1
ENSMUSG00000068267,-0.09850819515048888,3.4873417395510803e-59,3.764562714977934e-59,-0.11031800623297673,-0.08667057126491688,Cenpb
ENSMUSG00000045201,-0.0985108035799488,3.4628746394533348e-59,3.7383150045226345e-59,-0.11032060816641652,-0.08667318546836468,Lrrc3b
ENSMUSG00000030980,-0.0985199841885319,3.3781126059715086e-59,3.6469712734945244e-59,-0.11032976591036883,-0.0866823864003284,Knop1
ENSMUSG00000046168,-0.09852457494237117,3.33650583178432e-59,3.6022114762749492e-59,-0.11033434523002102,-0.08668698731761053,Kcnrg
ENSMUSG00000039103,-0.09854368824051278,3.168695954396254e-59,3.4211883497069847e-59,-0.11035341091729602,-0.086706142935998,Nexn
ENSMUSG00000062991,-0.09855123867270782,3.1047460379825607e-59,3.352290106185313e-59,-0.1103609425391114,-0.08671371008860637,Nrg1
ENSMUSG00000005447,-0.09856655799352833,2.9789196953649874e-59,3.216572977421109e-59,-0.11037622369076473,-0.08672906333822203,Pafah1b3
ENSMUSG00000019796,-0.09859396719778468,2.766335027798025e-59,2.9871600300170256e-59,-0.1104035645891257,-0.08675653326163338,Lrp11
ENSMUSG00000047407,-0.09865391985728723,2.3525667101127667e-59,2.5404740441013656e-59,-0.11046336777957458,-0.08681661879601361,Tgif1
ENSMUSG00000027030,-0.09866278495479065,2.29685626280383e-59,2.480422914640846e-59,-0.11047221076808665,-0.08682550354880736,Stk39
ENSMUSG00000022043,-0.09867683233391472,2.211258135938751e-59,2.3880887548855554e-59,-0.11048622311010865,-0.08683958207699641,Trim35
ENSMUSG00000026377,-0.0986795015401566,2.195356236651024e-59,2.3710195012649427e-59,-0.110488885658261,-0.08684225720254801,Nifk
ENSMUSG00000097487,-0.09868122701224641,2.1851373458904095e-59,2.3600867550722037e-59,-0.11049060682622915,-0.08684398650118597,Ptges3l
ENSMUSG00000036356,-0.09870149652360855,2.0685835534095126e-59,2.2342995646170585e-59,-0.11051082577079599,-0.08686430096921674,Csgalnact1
ENSMUSG00000038502,-0.09872687639507816,1.931338835887708e-59,2.086151830123845e-59,-0.11053614231276053,-0.08688973714573439,Ptov1
ENSMUSG00000032625,-0.09873886201695581,1.8697168548502138e-59,2.019679186074286e-59,-0.11054809802200788,-0.08690174936298654,Thsd7a
ENSMUSG00000039252,-0.09877112018752443,1.71342508215771e-59,1.8509333252875793e-59,-0.11058027566857608,-0.08693407912959501,Lgi2
ENSMUSG00000049538,-0.09878070022752394,1.6695673912995263e-59,1.8036352616353223e-59,-0.11058983178976878,-0.08694368043700712,Adamts16
ENSMUSG00000004951,-0.09878830003105246,1.6355722323119316e-59,1.7669880070281855e-59,-0.11059741261706008,-0.08695129711344454,Hspb1
ENSMUSG00000025089,-0.09882326459261756,1.4878421106771084e-59,1.6074587239315454e-59,-0.11063228985658362,-0.08698633932035404,Gfra1
ENSMUSG00000050315,-0.09882331550156447,1.4876370110140423e-59,1.6073078636867086e-59,-0.11063234063836706,-0.08698639034237514,Synpo2
ENSMUSG00000018326,-0.09883313549949183,1.4485967729153422e-59,1.5651959674610519e-59,-0.1106421361061541,-0.0869962321527241,Ywhab
ENSMUSG00000040653,-0.0988667506880579,1.322523156067439e-59,1.4290374319059838e-59,-0.1106756673073447,-0.08702992202566824,Ppp1r14c
ENSMUSG00000046186,-0.09887125467240865,1.3064832549694627e-59,1.4117678304656594e-59,-0.11068016003647141,-0.08703443601878069,Cd109
ENSMUSG00000032289,-0.09889226184414301,1.2341937184397287e-59,1.333711451370256e-59,-0.11070111470599452,-0.0870554898791083,Thsd4
ENSMUSG00000025582,-0.09892614744401548,1.1258917784767778e-59,1.2167302674044566e-59,-0.1107349155950945,-0.08708945081225915,Nptx1
ENSMUSG00000020022,-0.09892639427265508,1.125138680128937e-59,1.215969930210655e-59,-0.1107351618065858,-0.08708969818974047,Ndufa12
ENSMUSG00000020659,-0.09894209193861554,1.0782602429544348e-59,1.1653583433119374e-59,-0.11075082022052532,-0.08710543076361946,Cbll1
ENSMUSG00000032478,-0.09894478974758385,1.0704019361020037e-59,1.1569161971815635e-59,-0.11075351128303072,-0.08710813457247521,Nme6
